code,tf,family,group,params,exit,eod,direction,trades,win,pf,avg_trade,hold_bars,total,sharpe,sortino,mdd,pmr,m_min,m_median,m_mean,m_std,score,m202510,m202511,m202512,m202601,m202602,m202603,m202604,m202605,m202606
SBER,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 2}",X1,True,0,9110,0.6334796926454446,1.2219046594689005,7.21425261317232e-05,3.118331503841932,0.6572184108517831,7.587819223854618,19.719757042428803,0.050438394071534276,0.8888888888888888,-0.00829118448018562,0.08885953330536722,0.07302426787242035,0.038814178120227284,0.09755373982039803,0.10138220246881247,0.05599036533385515,0.1066439881142287,0.10424276822595857,0.08885953330536722,-0.00829118448018562,0.04280832299264148,0.04820140259107575,0.1173810123000294
SBER,5,R_BB,meanrev,"{""k"": 1.5, ""n"": 20}",X3,True,-1,1269,0.5768321513002365,1.5578817587100815,0.00028369699575031706,6.4775413711583925,0.3600114894834405,7.584030388027705,15.089102225627762,0.022475432138890028,1.0,0.012089901079889387,0.04740025991850416,0.04000127660927117,0.01523066506902991,0.20396687962198856,0.04740025991850416,0.04862756469810847,0.05198176368139684,0.023491026542615145,0.026843636827834416,0.037653230436262675,0.012089901079889387,0.049825859983684495,0.062098246315144934
NVTK,5,R_RSI,meanrev,"{""lo"": 20, ""n"": 2}",X2,True,0,7038,0.6665245808468315,1.2910870144517927,0.00019482290289986567,3.708155726058539,1.3711635881190887,7.579221471750076,17.136310598082446,0.07027423148974776,1.0,0.0640782443806529,0.14796198875410482,0.15235150979100986,0.05106794110391002,0.22796851681632266,0.2396443014149554,0.19737650477327406,0.2021384504623711,0.1607149799747276,0.0640782443806529,0.1089609001064673,0.11804568859952269,0.13224252965301275,0.14796198875410482
GAZP,5,R_RSI,meanrev,"{""lo"": 20, ""n"": 3}",X5,True,0,3775,0.6943046357615894,1.4127861752535733,0.00025447143008735493,5.413509933774835,0.9606296496494906,7.5148495163692015,14.864962018090269,0.05105106020346284,1.0,0.023724325918010436,0.11333662171091419,0.10673662773883229,0.03660726078954055,0.21438844067154578,0.1409216986503452,0.09313976894191,0.12803219628403895,0.09434377576690167,0.1565938604180701,0.023724325918010436,0.11333662171091419,0.08688949019415304,0.123647911765147
SBER,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 3}",X2,True,0,5969,0.6766627575808343,1.2750760529980558,0.00010581718748856265,4.51516166862121,0.6316227943352715,7.496819692857212,14.99855797056785,0.03549115330679342,0.8888888888888888,-0.02264559449395165,0.08132110873702914,0.07018031048169683,0.03603512942696739,0.08737128691701265,0.08293768457951955,0.08132110873702914,0.11000974584021606,0.09074181801406667,0.09431034151930362,-0.02264559449395165,0.07271441984994453,0.05786714912392199,0.06436612116522156
VTBR,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 3}",X3,True,-1,3068,0.666232073011734,1.374863913632646,0.00020973696226827008,3.694589308996089,0.6434730023720476,7.479899140162331,13.143162050661834,0.04362287651747465,1.0,0.01043620752170682,0.05821884993929416,0.07149700026356084,0.04177771763587936,0.10165187925821201,0.1518969036405906,0.10362545780662913,0.08287529344306677,0.056919286129414104,0.10822286397160497,0.04037935385713354,0.03089878606260754,0.05821884993929416,0.01043620752170682
VTBR,5,R_RSI,meanrev,"{""lo"": 20, ""n"": 2}",X3,True,-1,3540,0.6621468926553672,1.3578506974869684,0.0001793846757618438,3.1748587570621467,0.6350217523699939,7.460718583063482,15.553884795192639,0.02756243056501262,1.0,0.009706647484563291,0.05788347944462657,0.07055797248555488,0.042540903913182125,0.09765023348247898,0.12886734772473574,0.11708720121532679,0.05643506514024921,0.05788347944462657,0.13364870089208125,0.041820562502834946,0.02858464841847308,0.06098809954710305,0.009706647484563291
SBER,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 2}",X3,True,0,9118,0.6339109453827594,1.2205493552408797,7.162503867141139e-05,3.101776705417855,0.6530771036923397,7.45379508661381,19.67406727344614,0.050918406108394265,0.8888888888888888,-0.008806862984783947,0.0829126528078632,0.07256412263248219,0.039325628834614365,0.09090459282409652,0.10016388626536354,0.055786048353184015,0.11110862304121838,0.10456708991841879,0.0829126528078632,-0.008806862984783947,0.04394350950315129,0.04529373161494732,0.11810842517297715
NVTK,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 2}",X3,True,0,9302,0.6320146205117179,1.2304445945562774,0.00014643683062009913,3.0597720920232208,1.362155403039651,7.435178221971469,18.16124644096093,0.06812133075436577,1.0,0.0744041505822679,0.12581806111847982,0.151350600337739,0.05720930298514735,0.1947734398664123,0.17633015444152988,0.18900842987932265,0.2507097275229171,0.12581806111847982,0.12480683777539525,0.0842991431709379,0.11745796562172472,0.0744041505822679,0.21932093292707577
SBER,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 3}",X3,True,-1,3067,0.6501467231822627,1.3650893944749944,0.0001288207250129439,3.6785132050864036,0.39509316222392954,7.415138351367064,14.467257464432079,0.018324281263630837,1.0,0.006751719280146062,0.04377963160368381,0.04389924024710328,0.019524105235961837,0.15212697932405625,0.05775737504882272,0.038437865528976545,0.06460771047204616,0.026971987917931983,0.04377963160368381,0.006751719280146062,0.029339532462472562,0.0561238243826665,0.07132351552718319
GAZP,5,R_BB,meanrev,"{""k"": 1.5, ""n"": 10}",X4,True,0,3864,0.6599378881987578,1.3044305214097769,0.00023813321721000263,5.911231884057971,0.9201467557541037,7.414151362426387,16.27240685652961,0.03543877269839868,1.0,0.031984677363652736,0.09818558761617169,0.10223852841712262,0.055549921576560246,0.12560656807267076,0.10887065852875821,0.05013457403401844,0.1861208026530221,0.05803217401262373,0.10675410239491612,0.031984677363652736,0.07602516683982685,0.09818558761617169,0.20403901231111377
NVTK,5,R_RSI,meanrev,"{""lo"": 10, ""n"": 2}",X4,True,0,4267,0.6660417154909772,1.3410543836207307,0.00023855203636677252,3.743145066791657,1.0179015369976696,7.412308341964675,15.285623451294835,0.05406583385774866,1.0,0.042054498771904036,0.1372038337722188,0.11310017077751884,0.05229946782091099,0.1688158699279562,0.1372038337722188,0.161108373926254,0.13738990912679583,0.07178856479004025,0.061321318527916446,0.042054498771904036,0.05353872756313649,0.17143495164054912,0.18206135887885466
MGNT,5,V_NR_BREAK,volatility,"{""n"": 4}",X3,True,-1,1462,0.4425444596443228,1.4744118332567506,0.0007111328097840967,15.08344733242134,1.039676158270595,7.406675132106352,18.7664108448353,0.050370498618576676,1.0,0.006568820157554001,0.09715730802417966,0.11551957314117721,0.09683246603790481,0.061428986103959464,0.3359630829145317,0.07726506123435684,0.03496271693438757,0.05293391154918936,0.006568820157554001,0.11524851497961208,0.09715730802417966,0.09735179657582194,0.22222494590096176
SBER,5,R_MA_DEV,meanrev,"{""k"": 1.0, ""n"": 20}",X3,True,-1,1374,0.5982532751091703,1.5146339349554634,0.0002522203203109575,6.021834061135372,0.3465507239143335,7.354358847135183,14.360992906128716,0.01770702935755253,1.0,0.026066883074236102,0.04020165123074548,0.0385056359904815,0.007611362289875919,0.44561157000936935,0.03176986846665386,0.04264599713496864,0.046456106299956446,0.026066883074236102,0.04111911458312534,0.03912844325896003,0.028891592926811427,0.04020165123074548,0.050271066938876174
GAZP,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 5}",X2,True,-1,1575,0.7257142857142858,1.5551741792556222,0.00038725493024166843,5.957460317460318,0.6099265148186532,7.348890798837404,14.659720499620688,0.037985139060765505,1.0,0.027913068130146712,0.07077939274313394,0.06776961275762813,0.025241946237130313,0.20698655542256442,0.09061007614945993,0.0410674661907251,0.10740275580610614,0.03870045055737137,0.06794110144255683,0.027913068130146712,0.0870623173614149,0.07077939274313394,0.07844988643773831
