code,tf,family,group,params,exit,eod,direction,trades,win,pf,avg_trade,hold_bars,total,sharpe,sortino,mdd,pmr,m_min,m_median,m_mean,m_std,score,m202510,m202511,m202512,m202601,m202602,m202603,m202604,m202605,m202606
SR,1440,R_BB,meanrev,"{""k"": 1.5, ""n"": 10}",X4,False,0,21,0.9047619047619048,22.882190638687913,0.011078387550660537,5.571428571428571,0.23264614189793065,3.0736289028687427,6.261342668289381,0.027343503199517727,0.7777777777777778,-0.005021321267122403,0.019009915286005707,0.025849571321992296,0.023176435580110927,-0.0006758652176780955,0.06712952861562371,0.04663360433187336,-0.003687595366500318,0.019009915286005707,-0.005021321267122403,0.033163897847771295,0.01661412901012227,0.011207977251615375,0.04759600618854165
MX,30,T_SUPERTREND,trend,"{""m"": 3.0, ""n"": 20}",X5,False,-1,65,0.676923076923077,2.7829813929833436,0.0032021279363059593,20.861538461538462,0.20813831638224656,3.0656891599737217,6.1925702148351505,0.028812453499995172,0.8888888888888888,-0.007577626034617424,0.014315394684672356,0.023126479598027397,0.02484358963061726,0.0044076063496294934,0.08066961623262614,0.03778122295625508,0.03960692062537419,-0.007577626034617424,0.0029508763400372118,0.00952933292137459,0.011790554010076448,0.01907202464644797,0.014315394684672356
Si,60,T_EMA_X,trend,"{""f"": 20, ""s"": 100}",X3,False,-1,16,0.6875,4.699073321353247,0.0053897014595956656,13.25,0.08623522357083857,3.0647316756055667,8.275132707879719,0.017833045858424157,0.7777777777777778,-0.010353950026910752,0.012840108945965767,0.009581691507870952,0.010247426015063737,-0.024898443167223352,0.01744896700256504,0.005857305513927713,0.012840108945965767,-0.00490225525572896,-0.010353950026910752,0.014554190449416637,0.020246144151315093,0.0201849500881508,0.010359762702137232
TATN,60,T_EMA_X,trend,"{""f"": 50, ""s"": 400}",X4,True,0,28,0.5357142857142857,5.052169345632652,0.00902581628693584,10.535714285714286,0.25272285676328465,3.061105190783513,13.522222526076002,0.024556487100198865,0.7777777777777778,-0.01162770064547658,0.009584647137671709,0.02808031741814274,0.03448154166280789,-0.033892634415817774,0.050150078895967454,0.06343578919768333,0.007652657106518745,0.0031665866263210773,0.009584647137671709,0.05067283846437931,0.09093075594864786,-0.01162770064547658,-0.011242795968428254
SR,1440,R_MA_DEV,meanrev,"{""k"": 1.0, ""n"": 50}",X2,False,0,14,0.8571428571428571,8.325692217579082,0.020005728302301507,6.785714285714286,0.2800801960474928,3.0560779787442427,8.349137444631168,0.04885851591825485,0.7777777777777778,-0.020378469373099506,0.021209219412412494,0.031120021783054754,0.05493968624642953,-0.04292843789236831,0.1798560245297267,0.024336729547940195,0.0018099974258802831,0.012966676134965383,0.021209219412412494,0.028315512754488736,0.03318401298020035,-0.0012195073650218546,-0.020378469373099506
CR,1440,V_RANGE_EXP,volatility,"{""fade"": 0, ""k"": 1.5}",X2,False,0,11,0.7272727272727273,8.457451334690871,0.03177900674343898,16.90909090909091,0.349569071593578,3.055650159504306,5.02665816969196,0.08587281667860225,0.7777777777777778,-0.046602235932368785,0.04390866249013925,0.038841007954841994,0.03989877662189135,-0.03024414693394699,-0.046602235932368785,0.04390866249013925,0.06083124054566724,0.03223732113838196,-0.009317850672232453,0.08372003567637876,0.06854656521318248,0.042084965942194685,0.07416036719223484
RN,30,T_MTF,trend,"{""k"": 8, ""n"": 40}",X0,False,0,14,0.5,13.591742839277037,0.033225238799050504,184.28571428571428,0.4651533385767834,3.0484382677786352,6.365615282538799,0.09319752268493176,0.4444444444444444,-0.009332727116998285,0.0,0.05168370428630927,0.07184792840168303,-0.10411271389144501,0.0,0.0,0.0,0.0,-0.009332727116998285,0.19123990020307247,0.032621737220324576,0.09914265212137252,0.15148177614901215
MX,30,T_SUPERTREND,trend,"{""m"": 3.0, ""n"": 10}",X5,False,-1,66,0.6212121212121212,2.7650036582216795,0.0031397278283890324,20.863636363636363,0.20722203623745372,3.0431148529937557,6.715521677242234,0.025919658481143415,0.7777777777777778,-0.002726600243477151,0.022184592358826194,0.023024670693050413,0.02885336942110712,-0.013649676946337147,0.0965010234649526,0.026787897455506027,0.022184592358826194,-0.0022803336032666266,-0.002726600243477151,0.002000636712182313,0.00705325811441071,0.031148168025538325,0.026553393952781335
CR,1440,V_RANGE_EXP,volatility,"{""fade"": 0, ""k"": 1.5}",X0,False,0,11,0.7272727272727273,8.186027695824935,0.0316377125384506,17.0,0.3480148357775761,3.038096469773374,4.986129972727149,0.08742705249460414,0.7777777777777778,-0.04815647174837068,0.04390866249013925,0.03866831508639734,0.040269862630635755,-0.0319991036080607,-0.04815647174837068,0.04390866249013925,0.06083124054566724,0.03223732113838196,-0.009317850672232453,0.08372003567637876,0.06854656521318248,0.042084965942194685,0.07416036719223484
CR,30,T_EMA_X,trend,"{""f"": 10, ""s"": 100}",X5,False,-1,42,0.6666666666666666,3.36729233799262,0.002575610095214035,21.0,0.10817562441661721,3.024125308038302,7.410429743394104,0.025120524311205372,0.7777777777777778,-0.01913543976843357,0.013560947176301852,0.01201951382406858,0.01612583967459918,-0.04746725488604771,0.03797034511808306,0.0002878282975871116,0.020712493918836117,0.029892730817664415,-0.01913543976843357,0.013560947176301852,0.015010610135504976,0.010038962347607594,-0.00016285362653434277
