code,tf,family,group,params,exit,eod,direction,trades,win,pf,avg_trade,hold_bars,total,sharpe,sortino,mdd,pmr,m_min,m_median,m_mean,m_std,score,m202510,m202511,m202512,m202601,m202602,m202603,m202604,m202605,m202606
SR-MX,15,X_PAIR,cross,"{""w"": 1000, ""zin"": 3.0, ""zout"": 0.0, ""hold"": 50, ""beta"": 0.886}",S,True,0,11,0.5909090909090909,1.5452652776935798,0.0010609422405031162,39.36363636363637,0.013917841177317314,2.1591234092403426,7.203455023885297,0.0021680390927940607,0.6666666666666666,-0.0016207974986173213,0.0016457102028653026,0.0015464267974797015,0.0018326781593931596,-0.054049736176733774,0.0,0.000835524289868772,0.004606319838785566,0.002336736273718998,0.0,0.0026408128906041384,-0.0016207974986173213,0.0016457102028653026,0.003473535180091858
GMKN,15,X_LEADLAG,cross,"{""a"": ""GD"", ""n"": 6, ""z"": 2.0, ""mode"": ""follow"", ""hold"": 12}",T,True,0,186,0.4838709677419355,1.4808027859290125,0.0011799589200342775,12.241935483870968,0.2194723600487123,2.1560993974698537,3.819736566248258,0.047069110099982936,0.7777777777777778,-0.013093157183902804,0.009243852779036388,0.024385817783190253,0.032541488872826825,-0.03906351834752242,0.009243852779036388,-0.013093157183902804,0.006714610033668578,0.07765314349671826,-0.01110203070766147,0.033455733326263726,0.0007934002205729485,0.04055701912147924,0.07524978896253742
VTBR,60,X_LEADLAG,cross,"{""a"": ""GD"", ""n"": 12, ""z"": 2.0, ""mode"": ""fade"", ""hold"": 3}",T,True,-1,61,0.4918032786885246,2.063140934409221,0.0019953808406536857,3.819672131147541,0.12171823327662423,2.1461951331976605,5.093308509555041,0.025965346954762936,0.7777777777777778,-0.014543757773935795,0.015222410554997623,0.013524248141847137,0.013926412393598047,-0.025762478992608497,0.01305324089480564,0.01893900759750977,-0.0007284613093361259,0.015222410554997623,-0.014543757773935795,0.01968337729340419,0.01020764047279954,0.021754549932666123,0.038130225613713264
SBER,60,X_LEADLAG,cross,"{""a"": ""GD"", ""n"": 12, ""z"": 2.0, ""mode"": ""follow"", ""hold"": 12}",T,True,-1,24,0.625,3.0951028127311955,0.0024011577325284642,9.666666666666666,0.05762778515054379,2.134061131360768,5.790747406891939,0.009163635550066829,0.7777777777777778,-0.0042958102421835065,0.0036366546992212534,0.00640308723894931,0.008153935405241355,-0.03666247559507963,0.021555749466642737,-0.0042958102421835065,0.013410595245659351,0.006611952092498541,0.0019879883620887995,0.015357631447841413,0.001614428882021457,-0.0022514048032462597,0.0036366546992212534
MX,60,X_LEADLAG,cross,"{""a"": ""GD"", ""n"": 12, ""z"": 1.0, ""mode"": ""follow"", ""hold"": 12}",T,True,-1,73,0.5616438356164384,1.8164129449013446,0.0016710922066643851,9.10958904109589,0.1219897309638327,2.10361268396684,3.675959387997821,0.036992262525018305,0.7777777777777778,-0.021416147763375193,0.017086681807995774,0.013554414551536966,0.018594151079983846,-0.04749253874595344,0.03654260013718158,-0.021416147763375193,0.012580797774717212,0.00502230366691947,-0.0076191172120161355,0.017086681807995774,0.018022646487224847,0.02075871336273849,0.041011252702446654
SR-MX,15,X_PAIR,cross,"{""w"": 1000, ""zin"": 3.0, ""zout"": 0.0, ""hold"": 0, ""beta"": 0.886}",S,True,0,11,0.5909090909090909,1.6847903162915978,0.0015345942280433238,42.18181818181818,0.019187307407264598,2.091170500215765,9.307900760071618,0.0021680390927940607,0.6666666666666666,-0.0005107601173222065,0.0012029537465423346,0.002131923045251622,0.0025324089249200306,-0.04386102374919758,0.0,0.000835524289868772,0.004606319838785566,0.001870247593615204,0.0,0.007709486875683069,-0.0005107601173222065,0.0012029537465423346,0.003473535180091858
RN,60,X_LEADLAG,cross,"{""a"": ""SR"", ""n"": 6, ""z"": 2.0, ""mode"": ""fade"", ""hold"": 12}",T,True,0,48,0.6041666666666666,1.959589086785164,0.0032760216991894295,9.541666666666666,0.15724904261878692,2.0655293566818234,3.375341250994678,0.05863179545849562,0.6666666666666666,-0.012847722508013248,0.009538219892419875,0.01747211584653188,0.02503261397705482,-0.06629159019522916,0.006883124588057399,-0.012847722508013248,0.02595721371471882,0.009538219892419875,-0.00915567428455688,0.04916386475088075,0.06236414477461949,-0.006016075145453215,0.03136194683611393
RN,60,X_LEADLAG,cross,"{""a"": ""SR"", ""n"": 3, ""z"": 2.0, ""mode"": ""fade"", ""hold"": 12}",T,True,-1,34,0.7352941176470589,2.9770278850790928,0.006042656561617269,10.705882352941176,0.20545032649533823,2.0593606161008995,4.533687723235912,0.08855757012497634,0.6666666666666666,-0.04610148933716118,0.006591045123059303,0.02282781405503758,0.04591484515364419,-0.09416676096819546,-0.0022142978850752115,0.003151955083012581,0.03500211564823985,0.01175888767465949,0.006591045123059303,-0.04610148933716118,0.08046071976423264,0.0,0.11680139042437077
GAZP,60,X_LEADLAG,cross,"{""a"": ""GD"", ""n"": 12, ""z"": 2.0, ""mode"": ""fade"", ""hold"": 12}",T,True,-1,47,0.5319148936170213,2.0404023593979645,0.0027839693190561134,9.829787234042554,0.13084656003047712,2.039304913759987,4.776925793574917,0.02624477364588529,0.5555555555555556,-0.014893570332787931,0.015238204330671579,0.014538506670053013,0.025586949046606206,-0.09345537348040117,0.015238204330671579,-0.014893570332787931,0.024435860570520163,-0.008917661849409342,-0.007249210408190265,0.051767762983217835,0.018096141051501036,-0.007227333262562752,0.0595963669475168
NVTK,60,X_LEADLAG,cross,"{""a"": ""SBER"", ""n"": 6, ""z"": 2.0, ""mode"": ""follow"", ""hold"": 12}",T,True,0,38,0.5263157894736842,2.4059070007160788,0.004937006610716822,9.289473684210526,0.18760625045615598,2.0119233442717785,5.477426961039208,0.052468820358626544,0.4444444444444444,-0.021659294958226383,0.0,0.020845138939572887,0.041765840883005036,-0.13089469034257403,0.09433287614956498,-0.005610044521745294,-0.006691145361401141,0.0217740535736084,-0.021659294958226383,0.030303182542411378,-0.01696266233921051,0.0,0.09211928537115455
