family,tf,configs,active,share_positive,share_sharpe_gt1,median_sharpe,p90_sharpe,best_sharpe,median_total,share_pmr_ge_08,median_avg_trade_bp
R_MA_DEV,30,4860.0,4860.0,0.06707818930041153,0.009259259259259259,-1.967249918313748,-0.24664464863268104,1.9496844183908213,-0.14658073644358183,0.001440329218106996,-13.37971140652365
R_MA_DEV,60,4860.0,4859.0,0.1835768676682445,0.043218769294093434,-1.211130538084456,0.5299256513456256,2.785281608723187,-0.09361272252863273,0.004321876929409343,-13.411818791777995
R_MA_DEV,1440,4860.0,125.0,0.544,0.256,0.09785340909997182,2.5767480687401663,3.264260020258554,0.010512231150642037,0.0,10.512230201815909
R_RSI,1,8640.0,8156.0,0.004168710152035311,0.0008582638548307994,-46.13935349955368,-6.092779194492884,1.5695394360488666,-5.596276677606511,0.0,-10.854502404850605
R_RSI,2,8640.0,8000.0,0.01075,0.00375,-30.90983206864213,-4.247681148232753,1.9081996960929775,-2.8538321319647366,0.000375,-10.793913660373539
R_RSI,3,8640.0,7844.0,0.01721060683324834,0.005099439061703213,-22.58524913277668,-3.3927780138014514,2.159527916442852,-1.986747190344886,0.0,-10.592170661844577
R_RSI,5,8640.0,7668.0,0.012258737610850287,0.0035211267605633804,-14.914945280689098,-2.4760532879156627,2.5777987374301676,-1.2013337448815946,0.0,-10.47341134211122
R_RSI,10,8640.0,7572.0,0.05137348124669836,0.015451664025356577,-7.7466204773323755,-0.8990887542753134,1.8546929242290817,-0.6168088322194762,0.0005282620179609086,-9.953567328864544
R_RSI,15,8640.0,7538.0,0.05014592730167153,0.011541522950384717,-5.196930036613876,-0.742323050559415,2.431777115243413,-0.4261958175420659,0.0005306447333510214,-9.925504935481252
R_RSI,30,8640.0,7290.0,0.05473251028806585,0.007818930041152264,-2.9783256988204725,-0.42281683404060794,2.243704802534829,-0.23473044795537135,0.00041152263374485596,-9.868901585400833
R_RSI,60,8640.0,6923.0,0.09721219124656941,0.024700274447493863,-2.059405235811339,-0.013268744090186147,2.525131768477901,-0.1669500952020826,0.0020222446916076846,-11.984282150633307
R_RSI,1440,8640.0,968.0,0.39669421487603307,0.14979338842975207,-0.34788299477018686,1.3860630996566874,2.705023060332622,-0.03458214062266052,0.01652892561983471,-19.471052015550185
R_VOLSPIKE_FADE,1,2160.0,2160.0,0.0,0.0,-21.261120966065555,-9.204427095603256,-2.238846915210103,-1.3704251538438257,0.0,-11.016789600095022
R_VOLSPIKE_FADE,2,2160.0,2160.0,0.0,0.0,-12.55361263980211,-5.905175547289377,-1.6543093152584345,-0.7296805169398795,0.0,-11.186873247498868
R_VOLSPIKE_FADE,3,2160.0,2160.0,0.0,0.0,-9.251602925156119,-3.6413507861789003,-0.5455728313216465,-0.5124177172087911,0.0,-11.14486385742931
R_VOLSPIKE_FADE,5,2160.0,2160.0,0.006944444444444444,0.0,-5.991644823312244,-2.0507302140368417,0.8413282006601249,-0.30855040797973743,0.0,-11.659576391836028
R_VOLSPIKE_FADE,10,2160.0,2160.0,0.047685185185185185,0.017592592592592594,-2.7715940042292986,-0.7330302720652189,2.558665783543725,-0.1345676264136273,0.0,-11.779688814865041
R_VOLSPIKE_FADE,15,2160.0,2160.0,0.08935185185185185,0.018518518518518517,-1.9425997472818084,-0.09129025747671886,1.8600450741789216,-0.09552276563772466,0.0,-11.378653273026972
R_VOLSPIKE_FADE,30,2160.0,2100.0,0.1261904761904762,0.015714285714285715,-1.1873714129348596,0.14867755895158677,1.7407427256022765,-0.058541655340377474,0.0004761904761904762,-13.6911283350069
R_VOLSPIKE_FADE,60,2160.0,1790.0,0.19888268156424582,0.038547486033519554,-0.895044359316024,0.4401684648484957,2.184982664755407,-0.039354673150228336,0.0,-17.006214718607826
R_VWAP,1,2268.0,2268.0,0.0008818342151675485,0.0,-10.732116035407326,-4.041570422944824,0.30938288159481186,-0.9258782441979747,0.0,-12.02664534855838
R_VWAP,2,2268.0,2268.0,0.0008818342151675485,0.0,-6.875276053420681,-2.8864939783564236,0.07831190193621905,-0.5487640943654242,0.0,-12.854971276510451
R_VWAP,3,2268.0,2268.0,0.005291005291005291,0.0008818342151675485,-5.247102894040264,-2.181613063993139,1.2158899950197262,-0.38984261088990024,0.0,-13.260870632006112
R_VWAP,5,2268.0,2268.0,0.01763668430335097,0.0030864197530864196,-3.7689022334981166,-1.28931441080596,1.4409820601828534,-0.2619874199590413,0.0,-13.700440192239952
R_VWAP,10,2268.0,2264.0,0.05962897526501767,0.0066254416961130744,-2.7020918595302286,-0.4681341809219426,1.6444502859453693,-0.1694024778171297,0.0,-14.643039308341768
R_VWAP,15,2268.0,2264.0,0.07243816254416961,0.010159010600706713,-2.3376583808562716,-0.23556934098564525,1.8563565503790316,-0.13723471963658085,0.00044169611307420494,-15.551708941870181
R_VWAP,30,2268.0,2162.0,0.11887141535615171,0.03469010175763182,-1.7258385419100626,0.1799732489449929,2.3762994280625933,-0.08084313878862304,0.0013876040703052729,-15.041196722334385
T_ADX,1,3240.0,3240.0,0.0,0.0,-23.014063476613693,-8.503133949403272,-1.8001694560748778,-2.215848297069897,0.0,-12.172511958910023
T_ADX,2,3240.0,3240.0,0.00030864197530864197,0.0,-12.802245675039577,-4.711345605187134,0.05383720695040799,-1.1308931713683705,0.0,-12.43583798385405
T_ADX,3,3240.0,3240.0,0.0006172839506172839,0.0,-9.169726916439892,-3.393929767444151,0.4974965216717269,-0.7613875531897065,0.0,-12.669058330500933
T_ADX,5,3240.0,3240.0,0.015432098765432098,0.00030864197530864197,-5.878287084841721,-1.7322087702688376,1.0483430540897865,-0.4716193405620288,0.0,-12.50563393392732
T_ADX,10,3240.0,3240.0,0.037654320987654324,0.0033950617283950617,-3.201173328499583,-0.7752672848647754,1.7289530361099599,-0.23983742745269865,0.0012345679012345679,-12.148417515913797
T_ADX,15,3240.0,3240.0,0.0558641975308642,0.0049382716049382715,-2.3159920379622365,-0.3683136307975124,1.4305434458585822,-0.17172402580763446,0.00030864197530864197,-11.788871194150833
T_ADX,30,3240.0,3219.0,0.13855234544889716,0.018949984467225848,-1.519435493031745,0.2136327771694487,2.3915442134992086,-0.11118946566421073,0.0,-12.55384157856059
T_ADX,60,3240.0,3066.0,0.23939986953685582,0.05903457273320287,-0.9112676350591454,0.6606225449709646,2.9350528667286357,-0.07562126433367666,0.001304631441617743,-11.26505908975318
T_ADX,1440,3240.0,34.0,0.6470588235294118,0.29411764705882354,0.43246506230328646,1.640411915081268,2.0776187540590945,0.04886266623452684,0.0,40.718890218204365
T_DONCH,1,2700.0,2700.0,0.0,0.0,-26.08388204128751,-9.549090994482015,-0.8676368882787191,-3.115149182602181,0.0,-12.056671081588899
T_DONCH,2,2700.0,2700.0,0.001851851851851852,0.00037037037037037035,-14.962221019821781,-4.773852834359721,1.5040976829161534,-1.6010519142948851,0.0,-12.210343034081712
T_DONCH,3,2700.0,2700.0,0.005555555555555556,0.0011111111111111111,-10.584233402540725,-3.081350843951216,1.4673319372930842,-1.0939649237570848,0.0,-12.457377769314933
T_DONCH,5,2700.0,2700.0,0.014814814814814815,0.002962962962962963,-6.7906131145873605,-1.618516997865623,2.4089568962804115,-0.680633895660776,0.0,-12.638128069548271
T_DONCH,10,2700.0,2700.0,0.0437037037037037,0.006296296296296296,-3.3998465314035045,-0.678072446795212,2.258197368666496,-0.3377528396317757,0.0,-12.246679327058779
T_DONCH,15,2700.0,2700.0,0.06592592592592593,0.015555555555555555,-2.3117555230264255,-0.3334731754573299,2.520631231938604,-0.22813761851102754,0.00037037037037037035,-11.961216379889402
T_DONCH,30,2700.0,2700.0,0.15259259259259259,0.03111111111111111,-1.3163402372938955,0.29658073113358646,2.3804256778329203,-0.12411138868992566,0.0011111111111111111,-11.117923483233822
T_DONCH,60,2700.0,2676.0,0.3034379671150972,0.08594917787742899,-0.6540197914776779,0.9216483142197658,2.871863176070708,-0.05837700615666108,0.0014947683109118087,-8.307133551368343
T_DONCH,1440,2700.0,73.0,0.4657534246575342,0.2328767123287671,-0.21464825752331018,1.8353719430624587,2.5052853767139527,-0.034121712982596364,0.0136986301369863,-33.68602840276495
T_DONCH_STOP,1,2700.0,2700.0,0.0,0.0,-27.192290965194267,-9.483635710708782,-0.18086952999165562,-3.7178758639929583,0.0,-10.880194509163195
T_DONCH_STOP,2,2700.0,2700.0,0.0033333333333333335,0.00037037037037037035,-16.25083713094451,-4.799659175097046,1.495481085629618,-1.9903328149375739,0.0,-10.843712734925539
T_DONCH_STOP,3,2700.0,2700.0,0.0077777777777777776,0.0014814814814814814,-11.748499481637976,-3.123332444642207,1.5092809159145857,-1.4080597036499967,0.0,-11.096340890877007
T_DONCH_STOP,5,2700.0,2700.0,0.02148148148148148,0.002962962962962963,-7.440390908394043,-1.6351516178622478,2.437814013447791,-0.8713380733242957,0.00037037037037037035,-11.117013619973108
T_DONCH_STOP,10,2700.0,2700.0,0.055185185185185184,0.0077777777777777776,-4.070500240392194,-0.5124835365808091,2.3405698958818753,-0.4539180167375889,0.00037037037037037035,-11.333823849349494
T_DONCH_STOP,15,2700.0,2700.0,0.0662962962962963,0.013703703703703704,-3.027431601302057,-0.2961489923610475,3.0070414149444296,-0.32525511177256305,0.0014814814814814814,-11.750373631844834
T_DONCH_STOP,30,2700.0,2700.0,0.13555555555555557,0.03148148148148148,-1.598322894563348,0.28722878225118115,2.5933747706510464,-0.1711079219739986,0.0022222222222222222,-11.75815782462908
T_DONCH_STOP,60,2700.0,2689.0,0.21606545184083303,0.05317962067683154,-1.022605856876433,0.6652404696570977,2.7909532493831213,-0.10777002628310584,0.0014875418371141688,-11.741765829943041
T_DONCH_STOP,1440,2700.0,182.0,0.3901098901098901,0.12637362637362637,-0.33655627226215257,1.2104950845174445,2.6036894398477672,-0.051899233723815996,0.0,-38.23963131093349
T_EMA_X,1,9180.0,8908.0,0.036708576560395154,0.008868432869330938,-14.689325626049513,-1.9832881117706684,2.0800167466391195,-1.5485053366019201,0.0,-11.764191078912464
T_EMA_X,2,9180.0,8908.0,0.038616973506960035,0.010664571171980242,-8.66686409224421,-1.5392401725437965,2.3679385983737933,-0.83002791542458,0.0,-11.94453443929829
T_EMA_X,3,9180.0,8908.0,0.042433767400089806,0.014032330489447688,-6.388242492047307,-1.182583386775906,2.14190565846447,-0.5907846212066943,0.0,-12.162586342692805
T_EMA_X,5,9180.0,8906.0,0.04772063777228835,0.01684257803727824,-4.24835964558803,-0.8091714492512146,2.293412074097155,-0.37079312295782074,0.0,-12.28431043406749
T_EMA_X,10,9180.0,8894.0,0.07443220148414662,0.021587587137395996,-2.5267195435282943,-0.29097584581543123,2.671371995725642,-0.19761311995534925,0.00011243534967393749,-11.78619738802617
