candidate,target_vol_ann,leverage_vs_vt10,approx_risk_per_trade,hist_total,hist_mdd,hist_m_median,hist_m_min,hist_m_max,hist_pmr,hist_ruin,mc_final_median,mc_final_p05,mc_final_p95,mc_p_loss,mc_mdd_median,mc_mdd_p95,mc_monthly_median,mc_min_month_median,mc_pmr_median,mc_p_all_months_positive,mc_p_ruin,mc_p_dd_gt_10,mc_p_dd_gt_20,mc_p_dd_gt_30,mc_p_dd_gt_50,mc_p_dd_gt_70
C7_WF_PANEL_SORTINO_K1,0.8,8.0,0.10955593064470212,1.176095415014097,0.38626497472898114,0.049504148038667206,-0.0888457817243522,0.4253604156571189,0.75,False,3.1182655184585597,0.87051615860887,12.809233960552097,0.0719,0.4070385658787066,0.6226636670727069,0.09940934552007019,-0.21300850537907995,0.6666666666666666,0.00266,0.0,1.0,0.99754,0.88078,0.22566,0.01378
C7_WF_PANEL_SORTINO_K1,1.0,10.0,0.13694491330587766,1.4496873668940675,0.4666835315386344,0.0594761023023056,-0.11113642832857373,0.491786358559299,0.75,False,3.7053941079706068,0.7562392399568908,21.32408992896319,0.08756,0.4905711309014648,0.7188988382278003,0.11532867294639848,-0.26638165756210086,0.5833333333333334,0.00224,0.0001,1.0,0.99972,0.98382,0.4708,0.06544
C7_WF_PANEL_SORTINO_K1,1.5,15.0,0.2054173699588165,1.885225854880861,0.656033200185931,0.07976235848681834,-0.16674707555771773,0.5476233503647092,0.75,False,4.720099883058504,0.44407888606824114,61.50576952749085,0.14404,0.6690361035893854,0.8806511201530735,0.1380532911882495,-0.3974178648548011,0.5833333333333334,0.00144,0.01032,1.0,1.0,0.99954,0.9123,0.41312
C8_WF_PANEL_FLOOR_K5,0.05,0.5,0.006551645200244778,0.01975646602821457,0.04769122256003877,0.002161684021431576,-0.017537061695651057,0.02637623404060463,0.5555555555555556,False,1.0281178236007307,0.9410543317138514,1.1295361564229998,0.30468,0.04661765350027036,0.09186319735239995,0.0023134865616576406,-0.021657614034264694,0.5,0.0004,0.0,0.03072,0.0,0.0,0.0,0.0
C8_WF_PANEL_FLOOR_K5,0.1,1.0,0.013103290400489557,0.03801873624454899,0.09334459973786469,0.004185805058595449,-0.035012312570139925,0.05263725831240551,0.5555555555555556,False,1.0542278759735222,0.8835229266881475,1.2717683857183806,0.31294,0.09163011612446553,0.17634136499855393,0.004410416372450543,-0.043022411345678135,0.5,0.0004,0.0,0.41516,0.0223,0.00024,0.0,0.0
C8_WF_PANEL_FLOOR_K5,0.15,1.4999999999999998,0.019654935600734332,0.05470606488124963,0.13703693939992956,0.006071544843345489,-0.05241648308734881,0.07874817554891833,0.5555555555555556,False,1.0781745879146847,0.8275350983988274,1.4272535461376754,0.32124,0.13507770491274845,0.2539731934153221,0.006292164247596599,-0.06410439269663298,0.5,0.00036,0.0,0.77518,0.16478,0.01452,0.0,0.0
C8_WF_PANEL_FLOOR_K5,0.2,2.0,0.026206580800979113,0.0697446916791884,0.17884256741446314,0.007818129135887197,-0.06974067092229574,0.10467364719880368,0.5555555555555556,False,1.0998974035954805,0.7732838125080862,1.5967961543514553,0.32938,0.17696718194722838,0.32519609571027236,0.007966305660438877,-0.08488753700795171,0.5,0.00036,0.0,0.93292,0.37688,0.08244,0.00042,0.0
C8_WF_PANEL_FLOOR_K5,0.3,2.9999999999999996,0.039309871201468664,0.09461874543560178,0.2570789689856625,0.010890956873843338,-0.10411529554079513,0.15582505999406915,0.5555555555555556,False,1.1359408164000018,0.6706030995752359,1.980384244116311,0.34682,0.25610950332635013,0.450121131993246,0.01067837963337226,-0.12557216498040774,0.5,0.00034,0.0,0.99674,0.7457,0.33582,0.02128,0.0
C8_WF_PANEL_FLOOR_K5,0.4,4.0,0.052413161601958226,0.1122085884776356,0.3286012014499192,0.013398990084729556,-0.1380721202520344,0.2058023230916648,0.5555555555555556,False,1.161596997168694,0.5763699119403377,2.4234909092060652,0.36478,0.3294694584934297,0.5548951056905339,0.012561219289906056,-0.16513613593112858,0.5,0.00032,0.0,0.9999,0.9194,0.60692,0.10678,0.0026
C8_WF_PANEL_FLOOR_K5,0.6,5.999999999999999,0.07861974240293733,0.12450644143264578,0.453516209965361,0.01670313508193222,-0.20450363454474563,0.30106507312613706,0.5555555555555556,False,1.1776065636726023,0.4138761458846778,3.502289453607555,0.40052,0.46048760517681153,0.7133571586271024,0.013716895299036302,-0.24061043184243142,0.5,0.00022,4e-05,1.0,0.99558,0.90306,0.39816,0.0621
C8_WF_PANEL_FLOOR_K5,0.8,8.0,0.10482632320391645,0.10605428443787024,0.5572868288915416,0.017702937198908364,-0.2686302197661449,0.38812949531774565,0.5555555555555556,False,1.1480269278667008,0.2867125203452962,4.82634900319707,0.43572,0.5720776587590296,0.8202118376117327,0.011570151849412014,-0.31152928229908494,0.5,0.00018,0.00348,1.0,0.9999,0.98332,0.67642,0.218
C8_WF_PANEL_FLOOR_K5,1.0,10.0,0.13103290400489556,0.05859749909841794,0.6431288436801049,0.0163828687727805,-0.33012649328573684,0.4647261632887798,0.5555555555555556,False,1.0730176471231525,0.19060623751399605,6.338320134302481,0.47304,0.6652369985356218,0.8902948817568753,0.0058901885111668495,-0.3780025371290475,0.5,0.00014,0.02204,1.0,1.0,0.99806,0.85048,0.41606
C8_WF_PANEL_FLOOR_K5,1.5,15.0,0.19654935600734336,-0.15798633949188678,0.7966475424684912,0.0029426317624337006,-0.4708666710183913,0.5970108645937577,0.5555555555555556,False,0.7650457591244566,0.058206819585715955,10.354580229289438,0.5674,0.8317838691199346,0.9720413121067695,-0.022071091799815146,-0.5251930438800924,0.5,8e-05,0.16654,1.0,1.0,1.0,0.98774,0.8058
C9_META_RP,0.05,0.5,0.005929514370884145,-0.00034415473576021594,0.03650900444008742,-0.0017873424201452215,-0.023302572536090138,0.02076669296448652,0.5,False,1.0004778502971996,0.9183678410970215,1.0862389257793634,0.49612,0.052972737198948794,0.10638201310703012,3.9812139407624514e-05,-0.024239369511302844,0.5,0.00044,0.0,0.0679,2e-05,0.0,0.0,0.0
C9_META_RP,0.1,1.0,0.01185902874176829,-0.0025280942078812485,0.07201994916414933,-0.0037666662903769743,-0.04631580692500237,0.041752137329316596,0.5,False,0.9988028994842091,0.8413753177505136,1.1773299423833754,0.50454,0.10392656468747374,0.20284352436030875,-9.981315274931735e-05,-0.04813947794461154,0.5,0.00044,0.0,0.53392,0.054,0.00124,0.0,0.0
C9_META_RP,0.15,1.4999999999999998,0.017788543112652433,-0.006545964027678819,0.10654942627016184,-0.005937932078498687,-0.06903769838945806,0.06295389767732407,0.5,False,0.9948895902231176,0.7690184451633734,1.2734056172978618,0.5129,0.152883047935096,0.29020575200616083,-0.0004268682475182528,-0.07169065404289876,0.5,0.00044,0.0,0.8354,0.26384,0.04088,2e-05,0.0
C9_META_RP,0.2,2.0,0.02371805748353658,-0.01238220398507206,0.14011405234617402,-0.008300960863296902,-0.09146637970347504,0.08436941315031499,0.5,False,0.9889077815087854,0.7011980975011124,1.3743642212059903,0.52162,0.20001523544835187,0.3691530136810028,-0.0009290844571960832,-0.09490514469279376,0.5,0.00044,0.0,0.95212,0.50004,0.15576,0.00208,0.0
C9_META_RP,0.3,2.9999999999999996,0.035577086225304866,-0.0293996007525974,0.20441528053462243,-0.013600893924671564,-0.13543732544527842,0.12783083439012044,0.5,False,0.9702635149798031,0.5785633621385565,1.5908511357680752,0.53926,0.28863213561073386,0.5047460879406229,-0.002512470071370121,-0.14032416554753208,0.5,0.0004,0.0,0.9967,0.8159,0.46208,0.05356,0.00026
C9_META_RP,0.4,4.0,0.04743611496707316,-0.05326684758326261,0.2650566824494075,-0.01966224327068883,-0.17821642302929752,0.17211337825014317,0.4,False,0.9433922264646425,0.47247388349176234,1.8243119675611505,0.55658,0.37005954995623264,0.6142863655874271,-0.004844323903431369,-0.18430126219102339,0.5,0.00038,0.0,0.99994,0.94418,0.70718,0.19224,0.00948
C9_META_RP,0.6,5.999999999999999,0.07115417245060973,-0.11960248738234647,0.37589079617434196,-0.03404117930734274,-0.2601608558112446,0.26303948055280113,0.4,False,0.8673467630725844,0.3058384458291671,2.3398016332603917,0.59098,0.5126174734082626,0.7718356258275743,-0.011789652990283561,-0.26826381055767023,0.5,0.00026,0.00062,1.0,0.99598,0.93356,0.52954,0.13102
C9_META_RP,0.8,8.0,0.09487222993414632,-0.20632451583967415,0.4805166556705386,-0.05135974896598716,-0.33724407488659813,0.35692229516274465,0.4,False,0.7687216311742864,0.19000144412666445,2.9057410554024314,0.62514,0.630591632874745,0.8694285706615082,-0.021680390827965135,-0.346757976820923,0.5,0.00022,0.01324,1.0,0.9999,0.98854,0.77002,0.34708
C9_META_RP,1.0,10.0,0.1185902874176829,-0.30697264447524175,0.574686048169409,-0.0715054141504492,-0.40944291949456135,0.45350307101320664,0.4,False,0.656418136450564,0.11307592142730112,3.4883047599704886,0.65932,0.7257378990486917,0.9279870283103853,-0.034471611034776584,-0.41988432378037416,0.5,0.00016,0.0618,1.0,1.0,0.99798,0.90266,0.55788
C9_META_RP,1.5,15.0,0.17788543112652436,-0.5737064408853148,0.7603611596288202,-0.13320555513284144,-0.5686948799407456,0.7047600476883364,0.4,False,0.37125986760537033,0.02512490818801176,4.721007954514038,0.73812,0.8833425413686702,0.9864387192278964,-0.07925401491598194,-0.5796580531165524,0.4166666666666667,0.0001,0.30058,1.0,1.0,1.0,0.99156,0.87606
