rank,strategy_id,family,instruments,annual_return,avg_monthly_return,max_drawdown,min_monthly_return,sharpe,profitable_month_ratio,walk_forward_result,holdout_result,evidence
1,LIB_404,P_TSMOM_S,ALL,0.6618283248557575,0.052150871403033046,0.3673787538718898,-0.09172115617548116,1.3311175042207548,0.8571428571428571,(in-sample конфигурация) 2026-01..06: +37.3%,2026-07..09: -0.8%,"library {""n"": 120, ""vn"": 60}"
2,LIB_362,P_BRK_S,EQ,0.5992840553272368,0.04518411528260913,0.3201374583877623,-0.06011765543371439,1.3685988085108662,0.75,(in-sample конфигурация) 2026-01..06: +35.7%,2026-07..09: +0.5%,"library {""n"": 55, ""vn"": 60}"
3,LIB_374,P_TSMOM_S,ALL,0.5665403748485561,0.04464235380042477,0.3369002296531107,-0.11647437294595875,1.2955105343565587,0.7142857142857143,(in-sample конфигурация) 2026-01..06: +37.8%,2026-07..09: -6.5%,"library {""n"": 120, ""vn"": 20}"
4,LIB_332,P_BRK_S,EQ,0.5602202218241904,0.042238826248649275,0.27378244962892495,-0.07660518572083674,1.4855449483884968,0.625,(in-sample конфигурация) 2026-01..06: +36.6%,2026-07..09: -2.9%,"library {""n"": 55, ""vn"": 20}"
5,LIB_028,P_BRK,FUT,0.5067076445858338,0.04204284208324018,0.1977785279523232,-0.0660263696918264,1.694080873820221,0.7272727272727273,(in-sample конфигурация) 2026-01..06: +40.3%,2026-07..09: +6.8%,"library {""n"": 10, ""vn"": 60}"
6,LIB_284,P_TSMOM_S,FUT,0.49361467577237295,0.03889594100473914,0.16726400368497707,-0.04431433021090925,1.7666948024552585,0.7142857142857143,(in-sample конфигурация) 2026-01..06: +25.9%,2026-07..09: +1.4%,"library {""n"": 120, ""vn"": 60}"
7,LIB_402,P_TSMOM_S,ALL,0.4800519008843472,0.037908860426978205,0.35593854024773464,-0.07893820240860805,1.0685646150672294,0.7,(in-sample конфигурация) 2026-01..06: +37.3%,2026-07..09: -0.7%,"library {""n"": 60, ""vn"": 60}"
8,LIB_092,P_BRK,ALL,0.47449843187452007,0.03937036050906913,0.3228189561050385,-0.10344717671978287,1.0305222283603312,0.7272727272727273,(in-sample конфигурация) 2026-01..06: +35.2%,2026-07..09: +6.7%,"library {""n"": 10, ""vn"": 60}"
9,LIB_084,P_TSMOM,ALL,0.4737197869928615,0.03740882444903946,0.3257995747262612,-0.07878890124675308,0.9940791838576356,0.7,(in-sample конфигурация) 2026-01..06: +35.6%,2026-07..09: +1.8%,"library {""n"": 60, ""vn"": 60}"
10,LIB_422,P_BRK_S,ALL,0.466205035202438,0.03597261074092886,0.3628342356532812,-0.0813759059747099,1.0048460720972239,0.5555555555555556,(in-sample конфигурация) 2026-01..06: +33.8%,2026-07..09: -1.4%,"library {""n"": 55, ""vn"": 60}"
11,LIB_083,P_TSMOM,ALL,0.4526016225301571,0.03575748749426566,0.33782983443234116,-0.07863589812768623,1.006462230380547,0.9090909090909091,(in-sample конфигурация) 2026-01..06: +37.9%,2026-07..09: +7.3%,"library {""n"": 40, ""vn"": 60}"
12,LIB_254,P_TSMOM_S,FUT,0.44948216852532674,0.03541837949264196,0.15731478741508909,-0.058860456105321646,1.7807593207375887,0.7142857142857143,(in-sample конфигурация) 2026-01..06: +27.1%,2026-07..09: -2.3%,"library {""n"": 120, ""vn"": 20}"
13,LIB_344,P_TSMOM_S,EQ,0.4480337506755198,0.03530424679359255,0.344172551878728,-0.08295834821183234,1.0419215783972542,0.7142857142857143,(in-sample конфигурация) 2026-01..06: +27.0%,2026-07..09: -2.3%,"library {""n"": 120, ""vn"": 60}"
14,LIB_342,P_TSMOM_S,EQ,0.44114534588684295,0.03483647771090546,0.317685395013541,-0.052437003469094634,1.1267080054934069,0.7,(in-sample конфигурация) 2026-01..06: +33.1%,2026-07..09: +1.3%,"library {""n"": 60, ""vn"": 60}"
15,LIB_093,P_BRK,ALL,0.4046053668851053,0.03357115237502677,0.3141816871793708,-0.07053482311312109,0.9673831420152732,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +42.0%,2026-07..09: +4.5%,"library {""n"": 20, ""vn"": 60}"
16,LIB_023,P_EMA,FUT,0.3986013118654702,0.033072980421738146,0.16027771707740612,-0.0563516191978124,1.3445152459912288,0.7272727272727273,(in-sample конфигурация) 2026-01..06: +39.6%,2026-07..09: +4.0%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
17,LIB_400,P_TSMOM_S,ALL,0.39488618486251503,0.03119771806814242,0.351909771328792,-0.06233309576055035,0.9099397975094532,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +36.6%,2026-07..09: +2.5%,"library {""n"": 40, ""vn"": 60}"
18,LIB_012,P_BRK,FUT,0.3833693119673303,0.03144034039943714,0.24225129385013133,-0.07472338352818042,1.2935606706370721,0.75,(in-sample конфигурация) 2026-01..06: +37.1%,2026-07..09: +7.5%,"library {""n"": 10, ""vn"": 20}"
19,LIB_392,P_BRK_S,ALL,0.38094110947684384,0.02939360412629968,0.3213104497990571,-0.10381828006939031,0.943642406448087,0.4444444444444444,(in-sample конфигурация) 2026-01..06: +33.0%,2026-07..09: -6.6%,"library {""n"": 55, ""vn"": 20}"
20,LIB_052,P_TSMOM,EQ,0.3790914320788258,0.02993618848558981,0.31479231687262654,-0.03544999338919297,0.9340227703784942,0.6,(in-sample конфигурация) 2026-01..06: +28.1%,2026-07..09: +2.6%,"library {""n"": 60, ""vn"": 60}"
21,LIB_372,P_TSMOM_S,ALL,0.3710703668324979,0.029302778968121855,0.31324157485505566,-0.09833602234721184,0.9184190276633877,0.5,(in-sample конфигурация) 2026-01..06: +34.0%,2026-07..09: -5.8%,"library {""n"": 60, ""vn"": 20}"
22,LIB_087,P_EMA,ALL,0.36900244510446334,0.03061708599351608,0.33300033456180245,-0.055381875950843096,0.7935232776404836,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +39.5%,2026-07..09: +3.1%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
23,LIB_314,P_TSMOM_S,EQ,0.36019950646617305,0.028383067686393457,0.3127706756349653,-0.10310645238496363,0.956600037969205,0.7142857142857143,(in-sample конфигурация) 2026-01..06: +26.5%,2026-07..09: -6.6%,"library {""n"": 120, ""vn"": 20}"
24,LIB_312,P_TSMOM_S,EQ,0.3513333299431257,0.02774417962646112,0.2672616263735108,-0.0670566723565571,1.0104240689268753,0.5,(in-sample конфигурация) 2026-01..06: +30.0%,2026-07..09: -2.2%,"library {""n"": 60, ""vn"": 20}"
25,LIB_019,P_TSMOM,FUT,0.3512495695461825,0.027750236555055544,0.16116203926503658,-0.06661978106421884,1.2471590237696024,0.6363636363636364,(in-sample конфигурация) 2026-01..06: +29.7%,2026-07..09: +4.4%,"library {""n"": 40, ""vn"": 60}"
26,LIB_418,P_BRK_S,ALL,0.3331754048911535,0.027644423926755157,0.3291419221495744,-0.0708504596259445,0.7847935595058648,0.36363636363636365,(in-sample конфигурация) 2026-01..06: +33.4%,2026-07..09: +2.5%,"library {""n"": 10, ""vn"": 60}"
27,LIB_067,P_TSMOM,ALL,0.3317558965358679,0.02621015199904584,0.2932469211227726,-0.10676232044352219,0.7857804310375283,0.6363636363636364,(in-sample конфигурация) 2026-01..06: +29.4%,2026-07..09: +7.7%,"library {""n"": 40, ""vn"": 20}"
28,LIB_298,P_BRK_S,FUT,0.3210247708521543,0.02663625443578481,0.1597889802287682,-0.04037733213044703,1.3450079548269218,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +29.8%,2026-07..09: +1.0%,"library {""n"": 10, ""vn"": 60}"
29,LIB_068,P_TSMOM,ALL,0.3172060194315305,0.025049205502728,0.2751849796040915,-0.09145098114095163,0.711852563243093,0.6,(in-sample конфигурация) 2026-01..06: +27.4%,2026-07..09: -1.9%,"library {""n"": 60, ""vn"": 20}"
30,LIB_420,P_BRK_S,ALL,0.31675671226884056,0.026282122590848965,0.33167805382981896,-0.07588908879552037,0.7800679400270206,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +38.8%,2026-07..09: +1.4%,"library {""n"": 20, ""vn"": 60}"
31,LIB_061,P_BRK,EQ,0.2976650242961984,0.024698035926452245,0.28091038670390844,-0.060595067392569035,0.8244405898286568,0.6363636363636364,(in-sample конфигурация) 2026-01..06: +26.8%,2026-07..09: +7.8%,"library {""n"": 20, ""vn"": 60}"
32,LIB_081,P_TSMOM,ALL,0.2969844599081072,0.024641567741293165,0.29652234787499765,-0.1479945362370927,0.6744387376211004,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +28.2%,2026-07..09: +18.1%,"library {""n"": 10, ""vn"": 60}"
33,LIB_340,P_TSMOM_S,EQ,0.2948872987135038,0.023297373166759495,0.317685395013541,-0.05111993984610308,0.7733178996285252,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +27.2%,2026-07..09: +3.5%,"library {""n"": 40, ""vn"": 60}"
34,LIB_370,P_TSMOM_S,ALL,0.2930962244718103,0.023155870548097566,0.3486756335478276,-0.08342505048494786,0.7294616568769181,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +32.4%,2026-07..09: -0.4%,"library {""n"": 40, ""vn"": 20}"
35,LIB_021,P_TSMOM,FUT,0.29043029069108217,0.02288538004878709,0.1488079183618538,-0.08416022307937965,0.9811072139857355,0.7142857142857143,(in-sample конфигурация) 2026-01..06: +8.4%,2026-07..09: +7.6%,"library {""n"": 120, ""vn"": 60}"
36,LIB_082,P_TSMOM,ALL,0.28877189151130356,0.02396014972857136,0.41214079321798636,-0.1266364295661333,0.6286081184946342,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +34.5%,2026-07..09: -4.5%,"library {""n"": 20, ""vn"": 60}"
37,LIB_077,P_BRK,ALL,0.2867154486234559,0.022660381025464933,0.2717802250335808,-0.09508353273849934,0.7600618328650257,0.5,(in-sample конфигурация) 2026-01..06: +35.2%,2026-07..09: +4.3%,"library {""n"": 20, ""vn"": 20}"
38,LIB_094,P_BRK,ALL,0.28593995365372393,0.023147520057682412,0.3389998816419393,-0.08321267669089139,0.6393737732344176,0.6,(in-sample конфигурация) 2026-01..06: +26.5%,2026-07..09: +0.3%,"library {""n"": 55, ""vn"": 60}"
39,LIB_408,P_EMA_S,ALL,0.280926451088817,0.023309193272160137,0.34021565556759015,-0.06637431477429345,0.6557904411154314,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +35.6%,2026-07..09: +0.7%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
40,LIB_088,P_EMA,ALL,0.2805821692784894,0.02328062732108678,0.39134685919998446,-0.05582232240703888,0.6441019632090806,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +34.2%,2026-07..09: -4.8%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
41,LIB_360,P_BRK_S,EQ,0.27296342429636633,0.022648480370910627,0.2872007889673114,-0.06487694422685308,0.7617081563868365,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +29.8%,2026-07..09: +4.8%,"library {""n"": 20, ""vn"": 60}"
42,LIB_062,P_BRK,EQ,0.26859184443995165,0.02174314931180561,0.31957382382825017,-0.05081963614793494,0.6912123325596023,0.5,(in-sample конфигурация) 2026-01..06: +23.8%,2026-07..09: +0.8%,"library {""n"": 55, ""vn"": 60}"
43,LIB_003,P_TSMOM,FUT,0.2669060521931324,0.021086733560712837,0.20705028528755065,-0.08489658427424729,0.9645430715578968,0.6363636363636364,(in-sample конфигурация) 2026-01..06: +23.4%,2026-07..09: +4.5%,"library {""n"": 40, ""vn"": 20}"
44,LIB_288,P_EMA_S,FUT,0.26617007666370585,0.0220848187707981,0.16264598426596422,-0.02966083119645191,1.12212725117666,0.36363636363636365,(in-sample конфигурация) 2026-01..06: +29.4%,2026-07..09: -0.4%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
45,LIB_268,P_BRK_S,FUT,0.26355537223031617,0.02161432946862381,0.19149418391680229,-0.049125369609100744,1.173165791115936,0.5,(in-sample конфигурация) 2026-01..06: +30.1%,2026-07..09: -1.4%,"library {""n"": 10, ""vn"": 20}"
46,LIB_280,P_TSMOM_S,FUT,0.26269206918986543,0.020753810661104086,0.17071956413565204,-0.05496460388530977,1.097479522555655,0.6363636363636364,(in-sample конфигурация) 2026-01..06: +24.4%,2026-07..09: -0.1%,"library {""n"": 40, ""vn"": 60}"
47,LIB_051,P_TSMOM,EQ,0.2626091233215784,0.020747257578436387,0.31479231687262654,-0.050610453203262296,0.6747192081490851,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +22.1%,2026-07..09: +5.8%,"library {""n"": 40, ""vn"": 60}"
48,LIB_036,P_TSMOM,EQ,0.2607055089270331,0.02058745883987285,0.25046879111323506,-0.052783948194701225,0.6966481307355519,0.5,(in-sample конфигурация) 2026-01..06: +22.9%,2026-07..09: -0.5%,"library {""n"": 60, ""vn"": 20}"
49,LIB_410,P_EMA_S,ALL,0.25101740131250827,0.02082756215796425,0.38176708726678044,-0.06696635426487774,0.5870391812419116,0.36363636363636365,(in-sample конфигурация) 2026-01..06: +35.0%,2026-07..09: -3.7%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
50,LIB_398,P_TSMOM_S,ALL,0.24276699107748873,0.020143004310181244,0.3795828335278202,-0.08021278645901475,0.571626006018343,0.36363636363636365,(in-sample конфигурация) 2026-01..06: +33.4%,2026-07..09: -3.1%,"library {""n"": 20, ""vn"": 60}"
51,LIB_020,P_TSMOM,FUT,0.24114650550904454,0.019042918490595185,0.23262781335506588,-0.09641011939675082,0.8156006484473046,0.7,(in-sample конфигурация) 2026-01..06: +18.4%,2026-07..09: -0.3%,"library {""n"": 60, ""vn"": 60}"
52,LIB_396,P_TSMOM_S,ALL,0.24018577109358297,0.019928833820896132,0.3327008126725559,-0.09291347303224029,0.5868802320799295,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +29.5%,2026-07..09: +8.4%,"library {""n"": 10, ""vn"": 60}"
53,LIB_007,P_EMA,FUT,0.2388442605370801,0.019745722597311516,0.311222979028571,-0.06609482457861304,0.8010089779711319,0.6666666666666666,(in-sample конфигурация) 2026-01..06: +34.4%,2026-07..09: +4.1%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
54,LIB_029,P_BRK,FUT,0.23861766499163503,0.019798724007242443,0.18890447000740096,-0.048522047291044146,0.8978115541907928,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +30.6%,2026-07..09: -2.1%,"library {""n"": 20, ""vn"": 60}"
55,LIB_017,P_TSMOM,FUT,0.2365883978245699,0.019630350468849592,0.20516900179063668,-0.09874199969635811,0.8356185522248585,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +29.0%,2026-07..09: +6.8%,"library {""n"": 10, ""vn"": 60}"
56,LIB_022,P_EMA,FUT,0.23252247637568002,0.019292990464071572,0.26103700132807717,-0.10951848630793393,0.7945441245710668,0.6363636363636364,(in-sample конфигурация) 2026-01..06: +26.7%,2026-07..09: +8.4%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
57,LIB_005,P_TSMOM,FUT,0.23056952083205282,0.018168459974861304,0.11525560484733433,-0.09657839790452272,0.8373255105905774,0.7142857142857143,(in-sample конфигурация) 2026-01..06: +6.9%,2026-07..09: +5.8%,"library {""n"": 120, ""vn"": 20}"
58,LIB_024,P_EMA,FUT,0.22663973667472223,0.018804884356127746,0.19576633063843474,-0.07395456999074668,0.8209521641600908,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +23.0%,2026-07..09: -4.4%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
59,LIB_282,P_TSMOM_S,FUT,0.22371838622794216,0.017666650341016065,0.18438531830906868,-0.10688896871397446,0.8850464404981849,0.7,(in-sample конфигурация) 2026-01..06: +18.8%,2026-07..09: -2.6%,"library {""n"": 60, ""vn"": 60}"
60,LIB_076,P_BRK,ALL,0.22292270555728289,0.018355738652038173,0.41673419601647765,-0.15881268517114222,0.5024181904521581,0.6666666666666666,(in-sample конфигурация) 2026-01..06: +29.8%,2026-07..09: +5.6%,"library {""n"": 10, ""vn"": 20}"
61,LIB_250,P_TSMOM_S,FUT,0.21342150022196804,0.01686122242013384,0.20439072194130858,-0.07788326942682033,0.9302762347238097,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +23.2%,2026-07..09: -2.9%,"library {""n"": 40, ""vn"": 20}"
62,LIB_045,P_BRK,EQ,0.21084112086651338,0.016663699698113987,0.25282934145059244,-0.07867742027156055,0.6513571886706736,0.6666666666666666,(in-sample конфигурация) 2026-01..06: +21.9%,2026-07..09: +8.6%,"library {""n"": 20, ""vn"": 20}"
63,LIB_018,P_TSMOM,FUT,0.20961071787599433,0.01739194268090862,0.22193632627750048,-0.049333492024743464,0.7035184361720807,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +30.1%,2026-07..09: -5.2%,"library {""n"": 20, ""vn"": 60}"
64,LIB_046,P_BRK,EQ,0.20802772248091916,0.01684033943893155,0.2657848842936801,-0.06609265874431003,0.6042205001013444,0.4,(in-sample конфигурация) 2026-01..06: +22.1%,2026-07..09: -2.1%,"library {""n"": 55, ""vn"": 20}"
65,LIB_390,P_BRK_S,ALL,0.20764088313267945,0.016410770856055024,0.3692634953222296,-0.10238040809053928,0.5658063421724285,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +35.6%,2026-07..09: -1.9%,"library {""n"": 20, ""vn"": 20}"
66,LIB_310,P_TSMOM_S,EQ,0.20290141100500877,0.016030089830482295,0.3055912047129823,-0.07096131546131801,0.5787788534446976,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +22.8%,2026-07..09: +2.0%,"library {""n"": 40, ""vn"": 20}"
67,LIB_123,P_XS_REV,FUT,0.19698148001509252,0.016284844577967306,0.15704372629988939,-0.04160770762246102,0.953071064392641,0.6666666666666666,(in-sample конфигурация) 2026-01..06: +6.7%,2026-07..09: -1.9%,"library {""hold"": 5, ""k"": 1, ""n"": 5}"
68,C7_WF_PANEL_SORTINO_K1,candidate,ALL/EQ,0.19133778294471135,0.016039724859948524,0.05407986624753337,-0.011033642584310306,1.7602913597801086,0.875,"OOS 2026-01..06: Sharpe 2.20, +13.5%, прибыльных мес. 83%","2026-07..09: -0.7%, прибыльных мес. 67%","frozen candidate, vol-target 10%"
69,LIB_297,P_BRK_L,FUT,0.18568285451673094,0.015406586052975513,0.14332390853087418,-0.045911315639386885,1.1062672599210865,0.6363636363636364,(in-sample конфигурация) 2026-01..06: +10.5%,2026-07..09: +5.8%,"library {""n"": 10, ""vn"": 60}"
70,LIB_276,P_TSMOM_S,FUT,0.18427736263898703,0.015289968761532113,0.18435785645306169,-0.05668806572793983,0.8216829018115138,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +24.0%,2026-07..09: +1.0%,"library {""n"": 10, ""vn"": 60}"
71,LIB_286,P_EMA_S,FUT,0.18269098786176585,0.015158343148703518,0.22208293667063117,-0.06203731296409387,0.7836307577925093,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +22.9%,2026-07..09: +1.8%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
72,LIB_290,P_EMA_S,FUT,0.1802497943050817,0.014955791013769405,0.19802373200946022,-0.07338994511474084,0.7507945453502987,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +21.1%,2026-07..09: -4.6%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
73,LIB_133,P_XS_MOM,FUT,0.17826785887829982,0.014678801871923497,0.18766783791215857,-0.0796533528555301,0.8691467946996038,0.5833333333333334,(in-sample конфигурация) 2026-01..06: +27.1%,2026-07..09: -0.7%,"library {""hold"": 5, ""k"": 1, ""n"": 10}"
74,LIB_350,P_EMA_S,EQ,0.1759638973153652,0.014600179070178208,0.338608096819371,-0.06983494444284588,0.4726799488269638,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +28.1%,2026-07..09: -0.9%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
75,LIB_330,P_BRK_S,EQ,0.17508324944916148,0.01383759808807857,0.3301155008193746,-0.0884948237799108,0.5461516797175835,0.5,(in-sample конфигурация) 2026-01..06: +26.0%,2026-07..09: +3.4%,"library {""n"": 20, ""vn"": 20}"
76,LIB_050,P_TSMOM,EQ,0.1738161687762959,0.014421976485767696,0.35815142234787345,-0.13668077043257654,0.450643772725447,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +18.0%,2026-07..09: -1.6%,"library {""n"": 20, ""vn"": 60}"
77,LIB_338,P_TSMOM_S,EQ,0.17324828799249625,0.014374857950315345,0.32214796415064484,-0.10055297959479503,0.46910749580815075,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +22.9%,2026-07..09: +0.2%,"library {""n"": 20, ""vn"": 60}"
78,LIB_388,P_BRK_S,ALL,0.17286878892548796,0.014177069991243721,0.4164630779869185,-0.07370449366317189,0.43881726807084814,0.3333333333333333,(in-sample конфигурация) 2026-01..06: +30.1%,2026-07..09: -1.3%,"library {""n"": 10, ""vn"": 20}"
79,LIB_035,P_TSMOM,EQ,0.17211449188311834,0.013597789943146794,0.2732386846146255,-0.07408999658582616,0.47220396451655583,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +16.3%,2026-07..09: +6.3%,"library {""n"": 40, ""vn"": 20}"
80,LIB_278,P_TSMOM_S,FUT,0.17077951439448794,0.014170017428114079,0.2139069537370233,-0.05283776723081246,0.7158463889903165,0.36363636363636365,(in-sample конфигурация) 2026-01..06: +24.6%,2026-07..09: -5.0%,"library {""n"": 20, ""vn"": 60}"
81,LIB_300,P_BRK_S,FUT,0.1700095426573408,0.014106130884267093,0.18859810996218584,-0.04429513250943273,0.7590431494460147,0.36363636363636365,(in-sample конфигурация) 2026-01..06: +24.9%,2026-07..09: -3.4%,"library {""n"": 20, ""vn"": 60}"
82,LIB_258,P_EMA_S,FUT,0.1662263577054764,0.01374225840819084,0.2681604611302646,-0.04521239466203042,0.7033494512146093,0.3333333333333333,(in-sample конфигурация) 2026-01..06: +28.7%,2026-07..09: -3.1%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
83,LIB_060,P_BRK,EQ,0.16536934450414265,0.013721121657991634,0.3186716725176666,-0.0820823484682478,0.4344255644996837,0.7272727272727273,(in-sample конфигурация) 2026-01..06: +10.4%,2026-07..09: +2.8%,"library {""n"": 10, ""vn"": 60}"
84,LIB_358,P_BRK_S,EQ,0.16273402102249984,0.01350246206175143,0.29790164222504245,-0.05875855192425661,0.4419327521693833,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +18.3%,2026-07..09: +2.4%,"library {""n"": 10, ""vn"": 60}"
85,LIB_049,P_TSMOM,EQ,0.16195297087574348,0.013437656313643938,0.23735358073099633,-0.11537456652149558,0.4342734477380159,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +10.6%,2026-07..09: +17.9%,"library {""n"": 10, ""vn"": 60}"
86,LIB_252,P_TSMOM_S,FUT,0.16091100308561057,0.012706860957950993,0.1904349523683777,-0.1328011289006099,0.6788675297458755,0.6,(in-sample конфигурация) 2026-01..06: +17.4%,2026-07..09: -6.3%,"library {""n"": 60, ""vn"": 20}"
87,LIB_001,P_TSMOM,FUT,0.15970443416412614,0.013150265908355626,0.3417081786401468,-0.09781364066293463,0.5522903825614283,0.5,(in-sample конфигурация) 2026-01..06: +30.5%,2026-07..09: +6.3%,"library {""n"": 10, ""vn"": 20}"
88,LIB_013,P_BRK,FUT,0.1584805294359395,0.012525412214017706,0.1547734473424498,-0.054769163369201124,0.6263488457030718,0.5,(in-sample конфигурация) 2026-01..06: +25.7%,2026-07..09: -3.3%,"library {""n"": 20, ""vn"": 20}"
89,LIB_066,P_TSMOM,ALL,0.15817194555206107,0.012501023474518055,0.43875560839660466,-0.11174819816369563,0.3574971074713567,0.5,(in-sample конфигурация) 2026-01..06: +24.3%,2026-07..09: -7.5%,"library {""n"": 20, ""vn"": 20}"
90,LIB_336,P_TSMOM_S,EQ,0.1579348761264713,0.013104264613668254,0.2828610400993057,-0.08392203850962687,0.43687729026638533,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +18.3%,2026-07..09: +10.2%,"library {""n"": 10, ""vn"": 60}"
91,LIB_406,P_EMA_S,ALL,0.15325524298968957,0.012715983364945383,0.37151858769357204,-0.08286100201075897,0.3725472306553481,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +25.6%,2026-07..09: +3.2%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
92,LIB_056,P_EMA,EQ,0.1449722831838501,0.012028724795196798,0.35766424564644694,-0.08038864680565894,0.3886623683377541,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +23.1%,2026-07..09: -2.6%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
93,LIB_160,P_XS_MOM,FUT,0.14472538353640912,0.011428710842756118,0.23334784974849754,-0.09220300428842165,0.5987812402325497,0.7,(in-sample конфигурация) 2026-01..06: +1.2%,2026-07..09: +8.7%,"library {""hold"": 1, ""k"": 2, ""n"": 60}"
94,LIB_105,P_XS_MOM,FUT,0.14167650318564845,0.011712673874474907,0.21551555152109358,-0.14301503852766473,0.6882276227354177,0.6666666666666666,(in-sample конфигурация) 2026-01..06: +25.5%,2026-07..09: +4.7%,"library {""hold"": 5, ""k"": 3, ""n"": 1}"
95,LIB_417,P_BRK_L,ALL,0.14132300269890907,0.0117259345673698,0.18588905217347929,-0.05280141840921715,0.6093949338926822,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +1.9%,2026-07..09: +4.2%,"library {""n"": 10, ""vn"": 60}"
96,LIB_348,P_EMA_S,EQ,0.14112069053776988,0.011709148204793317,0.3100093891262077,-0.07328305807095603,0.3773155857111186,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +21.7%,2026-07..09: +1.3%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
97,C6_WF_PANEL_SHARPE_K10_SMOOTH,candidate,ALL/EQ,0.14053756404420406,0.01053412076169078,0.057251400321720144,-0.016433037307418904,1.324206628272388,0.4444444444444444,"OOS 2026-01..06: Sharpe 1.70, +10.3%, прибыльных мес. 67%","2026-07..09: -0.9%, прибыльных мес. 0%","frozen candidate, vol-target 10%"
98,LIB_002,P_TSMOM,FUT,0.14049140190349835,0.01110365246525665,0.24330152687616646,-0.05614933976903558,0.47927331613959806,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +23.0%,2026-07..09: -6.6%,"library {""n"": 20, ""vn"": 20}"
99,LIB_416,P_BRK_S,ALL,0.13746484215062874,0.011405813021156064,0.31264093167192186,-0.06696021766401827,0.3439764618380512,0.45454545454545453,(in-sample конфигурация) 2026-01..06: +19.6%,2026-07..09: +3.5%,"library {""n"": 5, ""vn"": 60}"
100,LIB_246,P_TSMOM_S,FUT,0.1350678164151277,0.011121655518309126,0.27999736867241154,-0.050698954728432,0.6044657603744449,0.5,(in-sample конфигурация) 2026-01..06: +26.6%,2026-07..09: -2.0%,"library {""n"": 10, ""vn"": 20}"
101,LIB_004,P_TSMOM,FUT,0.13338707223629537,0.010533344196437611,0.32158655499233646,-0.1566492573369942,0.4564335731536693,0.6,(in-sample конфигурация) 2026-01..06: +11.8%,2026-07..09: -2.3%,"library {""n"": 60, ""vn"": 20}"
102,LIB_287,P_EMA_L,FUT,0.13243120913558296,0.010988159488161646,0.12466480141301872,-0.045392786734737456,0.7904558884050638,0.6363636363636364,(in-sample конфигурация) 2026-01..06: +10.2%,2026-07..09: +4.4%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
103,LIB_248,P_TSMOM_S,FUT,0.13238042750053408,0.010462606538567343,0.223886811741977,-0.07340861321426928,0.5747888215060133,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +22.9%,2026-07..09: -8.5%,"library {""n"": 20, ""vn"": 20}"
