rank,strategy_id,family,instruments,profitable_month_ratio,min_monthly_return,median_monthly_return,monthly_return_std,max_drawdown,longest_losing_month_streak,walk_forward_result,holdout_result,evidence
171,LIB_014,P_BRK,FUT,0.5,-0.12154128751717508,0.00018285946498508565,0.06881008135752838,0.2836266989543219,3.0,(in-sample конфигурация) 2026-01..06: -1.1%,2026-07..09: -3.1%,"library {""n"": 55, ""vn"": 20}"
172,LIB_154,P_XS_REV,FUT,0.5,-0.1218410863657482,0.0008661110550747253,0.046851336218644464,0.2798098125276738,2.0,(in-sample конфигурация) 2026-01..06: -19.0%,2026-07..09: +10.8%,"library {""hold"": 1, ""k"": 3, ""n"": 20}"
173,LIB_155,P_XS_REV,FUT,0.5,-0.12451074904674897,0.010145594322239049,0.05359815840641359,0.2349898631000542,2.0,(in-sample конфигурация) 2026-01..06: -19.2%,2026-07..09: +5.6%,"library {""hold"": 5, ""k"": 3, ""n"": 20}"
174,LIB_151,P_XS_REV,FUT,0.5,-0.13586594647495076,0.009673296844994184,0.05411328392397021,0.23456651090964442,2.0,(in-sample конфигурация) 2026-01..06: -19.4%,2026-07..09: +7.2%,"library {""hold"": 5, ""k"": 2, ""n"": 20}"
175,LIB_141,P_XS_MOM,FUT,0.5,-0.1359599072020501,0.002271550241857767,0.0572003642389888,0.2357165682478808,2.0,(in-sample конфигурация) 2026-01..06: +12.6%,2026-07..09: -5.3%,"library {""hold"": 5, ""k"": 3, ""n"": 10}"
176,LIB_365,P_TSMOM_L,ALL,0.5,-0.13708087548729964,0.001483494774220162,0.0687464476255649,0.2545755759747408,3.0,(in-sample конфигурация) 2026-01..06: -2.1%,2026-07..09: +11.1%,"library {""n"": 10, ""vn"": 20}"
177,LIB_145,P_XS_MOM,FUT,0.5,-0.13746974407695234,-0.0008571143698645756,0.04901471327105286,0.2799872971372679,3.0,(in-sample конфигурация) 2026-01..06: -6.6%,2026-07..09: -6.7%,"library {""hold"": 5, ""k"": 1, ""n"": 20}"
178,LIB_164,P_XS_MOM,FUT,0.5,-0.146765714387584,-0.004648363770684227,0.07158910966681985,0.2758256359884399,3.0,(in-sample конфигурация) 2026-01..06: -6.6%,2026-07..09: +2.4%,"library {""hold"": 1, ""k"": 3, ""n"": 60}"
179,LIB_157,P_XS_MOM,FUT,0.5,-0.14805208891630173,-0.005215356010012329,0.06221320645028662,0.2456286856904626,1.0,(in-sample конфигурация) 2026-01..06: -4.5%,2026-07..09: +0.5%,"library {""hold"": 5, ""k"": 1, ""n"": 60}"
180,LIB_242,P_CARRY_TF,FX,0.5,-0.14813053590478376,0.008271655649878085,0.07141362771749846,0.16623822995461524,2.0,(in-sample конфигурация) 2026-01..06: -7.1%,2026-07..09: +1.7%,"library {""f"": 20, ""s"": 100}"
181,LIB_126,P_XS_REV,FUT,0.5,-0.14830081490799785,-0.002898058977734763,0.06250076983496289,0.40129029263334814,2.0,(in-sample конфигурация) 2026-01..06: -21.8%,2026-07..09: -2.6%,"library {""hold"": 1, ""k"": 2, ""n"": 5}"
182,LIB_304,P_TSMOM_S,EQ,0.5,-0.15726998960599303,-0.01220028921670746,0.06982670255693904,0.5048873659361561,5.0,(in-sample конфигурация) 2026-01..06: +12.5%,2026-07..09: -0.2%,"library {""n"": 5, ""vn"": 20}"
183,LIB_165,P_XS_MOM,FUT,0.5,-0.16203797736670822,0.0025694487576402025,0.07187104677170233,0.25226519332136377,3.0,(in-sample конфигурация) 2026-01..06: -2.2%,2026-07..09: +3.0%,"library {""hold"": 5, ""k"": 3, ""n"": 60}"
184,LIB_009,P_EMA,FUT,0.5,-0.17146855004830286,0.0013748508272328763,0.07067901584863508,0.28295088563027093,3.0,(in-sample конфигурация) 2026-01..06: +0.1%,2026-07..09: +0.5%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
185,LIB_065,P_TSMOM,ALL,0.5,-0.17744401772506535,0.0008095261428024969,0.12351199277516402,0.6042385196051328,3.0,(in-sample конфигурация) 2026-01..06: +25.7%,2026-07..09: +14.1%,"library {""n"": 10, ""vn"": 20}"
186,LIB_073,P_EMA,ALL,0.5,-0.1989953246084042,-0.022077989553508814,0.088508143874099,0.5080346699141955,3.0,(in-sample конфигурация) 2026-01..06: -1.8%,2026-07..09: -2.1%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
187,LIB_074,P_EMA,ALL,0.5,-0.2361689362442121,-0.010662955231964588,0.08161623205658575,0.4455015257735795,3.0,(in-sample конфигурация) 2026-01..06: -7.5%,2026-07..09: -6.4%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
188,LIB_339,P_TSMOM_L,EQ,0.45454545454545453,-0.03942803910467774,-0.0003824869345407933,0.021922954016809028,0.17403244261367945,5.0,(in-sample конфигурация) 2026-01..06: -5.1%,2026-07..09: +2.3%,"library {""n"": 40, ""vn"": 60}"
189,LIB_029,P_BRK,FUT,0.45454545454545453,-0.048522047291044146,-0.001151491975178942,0.05960761352875208,0.18890447000740096,2.0,(in-sample конфигурация) 2026-01..06: +30.6%,2026-07..09: -2.1%,"library {""n"": 20, ""vn"": 60}"
190,LIB_018,P_TSMOM,FUT,0.45454545454545453,-0.049333492024743464,-0.025845055817626417,0.08103515577176813,0.22193632627750048,2.0,(in-sample конфигурация) 2026-01..06: +30.1%,2026-07..09: -5.2%,"library {""n"": 20, ""vn"": 60}"
191,LIB_358,P_BRK_S,EQ,0.45454545454545453,-0.05875855192425661,-0.020663823599988973,0.06234878196442476,0.29790164222504245,4.0,(in-sample конфигурация) 2026-01..06: +18.3%,2026-07..09: +2.4%,"library {""n"": 10, ""vn"": 60}"
192,LIB_285,P_EMA_L,FUT,0.45454545454545453,-0.061702231236267835,-0.001594560540979728,0.04589229404765406,0.15953268474549986,2.0,(in-sample конфигурация) 2026-01..06: +3.8%,2026-07..09: +6.6%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
193,LIB_286,P_EMA_S,FUT,0.45454545454545453,-0.06203731296409387,-0.01556601544143632,0.07053355030307976,0.22208293667063117,5.0,(in-sample конфигурация) 2026-01..06: +22.9%,2026-07..09: +1.8%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
194,LIB_360,P_BRK_S,EQ,0.45454545454545453,-0.06487694422685308,-0.0025877903681248426,0.06858258692664193,0.2872007889673114,4.0,(in-sample конфигурация) 2026-01..06: +29.8%,2026-07..09: +4.8%,"library {""n"": 20, ""vn"": 60}"
195,LIB_408,P_EMA_S,ALL,0.45454545454545453,-0.06637431477429345,-0.030689003178849816,0.09401224279779238,0.34021565556759015,4.0,(in-sample конфигурация) 2026-01..06: +35.6%,2026-07..09: +0.7%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
196,LIB_416,P_BRK_S,ALL,0.45454545454545453,-0.06696021766401827,-0.02072106912964955,0.07528859223556633,0.31264093167192186,5.0,(in-sample конфигурация) 2026-01..06: +19.6%,2026-07..09: +3.5%,"library {""n"": 5, ""vn"": 60}"
197,LIB_351,P_EMA_L,EQ,0.45454545454545453,-0.06770695446175523,0.0,0.0321011159865875,0.25307555776817026,6.0,(in-sample конфигурация) 2026-01..06: -16.3%,2026-07..09: -0.2%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
198,LIB_350,P_EMA_S,EQ,0.45454545454545453,-0.06983494444284588,-0.011766251787776127,0.07220576317815688,0.338608096819371,4.0,(in-sample конфигурация) 2026-01..06: +28.1%,2026-07..09: -0.9%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
199,LIB_310,P_TSMOM_S,EQ,0.45454545454545453,-0.07096131546131801,-0.0008731887210160494,0.07114169061169062,0.3055912047129823,4.0,(in-sample конфигурация) 2026-01..06: +22.8%,2026-07..09: +2.0%,"library {""n"": 40, ""vn"": 20}"
200,LIB_054,P_EMA,EQ,0.45454545454545453,-0.07140642320155166,-0.011652564629912376,0.04484871107629183,0.2748647888547566,4.0,(in-sample конфигурация) 2026-01..06: +2.2%,2026-07..09: +2.8%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
201,LIB_348,P_EMA_S,EQ,0.45454545454545453,-0.07328305807095603,-0.028396668531286196,0.06884298667414548,0.3100093891262077,4.0,(in-sample конфигурация) 2026-01..06: +21.7%,2026-07..09: +1.3%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
202,LIB_420,P_BRK_S,ALL,0.45454545454545453,-0.07588908879552037,-0.008565911095502088,0.0885748037111588,0.33167805382981896,4.0,(in-sample конфигурация) 2026-01..06: +38.8%,2026-07..09: +1.4%,"library {""n"": 20, ""vn"": 60}"
203,LIB_250,P_TSMOM_S,FUT,0.45454545454545453,-0.07788326942682033,-5.791157309431583e-05,0.06960027732234632,0.20439072194130858,4.0,(in-sample конфигурация) 2026-01..06: +23.2%,2026-07..09: -2.9%,"library {""n"": 40, ""vn"": 20}"
204,LIB_345,P_EMA_L,EQ,0.45454545454545453,-0.08021970912159304,-0.01644350914284587,0.03855261029549001,0.26082877324006404,5.0,(in-sample конфигурация) 2026-01..06: -11.9%,2026-07..09: +0.1%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
205,LIB_352,P_EMA_S,EQ,0.45454545454545453,-0.08038773812586442,-0.002457500682794489,0.0674116794555548,0.32744902302511036,5.0,(in-sample конфигурация) 2026-01..06: +19.6%,2026-07..09: -0.2%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
206,LIB_056,P_EMA,EQ,0.45454545454545453,-0.08038864680565894,-0.006346261652652174,0.06380822880408939,0.35766424564644694,4.0,(in-sample конфигурация) 2026-01..06: +23.1%,2026-07..09: -2.6%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
207,LIB_370,P_TSMOM_S,ALL,0.45454545454545453,-0.08342505048494786,-0.007130455283913761,0.09448771900026727,0.3486756335478276,4.0,(in-sample конфигурация) 2026-01..06: +32.4%,2026-07..09: -0.4%,"library {""n"": 40, ""vn"": 20}"
208,LIB_353,P_EMA_L,EQ,0.45454545454545453,-0.08348357700742781,-0.00018819718388840556,0.04445840759127902,0.3397932791413041,6.0,(in-sample конфигурация) 2026-01..06: -20.1%,2026-07..09: -3.2%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
209,LIB_336,P_TSMOM_S,EQ,0.45454545454545453,-0.08392203850962687,-0.01861692639067769,0.07474679301198342,0.2828610400993057,4.0,(in-sample конфигурация) 2026-01..06: +18.3%,2026-07..09: +10.2%,"library {""n"": 10, ""vn"": 60}"
210,LIB_396,P_TSMOM_S,ALL,0.45454545454545453,-0.09291347303224029,-0.01104645938903559,0.0978175488137793,0.3327008126725559,4.0,(in-sample конфигурация) 2026-01..06: +29.5%,2026-07..09: +8.4%,"library {""n"": 10, ""vn"": 60}"
211,LIB_275,P_TSMOM_L,FUT,0.45454545454545453,-0.1000444893288659,-0.0033537957933731377,0.0599078849843724,0.1797222768946085,2.0,(in-sample конфигурация) 2026-01..06: +5.0%,2026-07..09: +5.8%,"library {""n"": 10, ""vn"": 60}"
212,LIB_338,P_TSMOM_S,EQ,0.45454545454545453,-0.10055297959479503,-0.0013482875074259937,0.08613077377282716,0.32214796415064484,4.0,(in-sample конфигурация) 2026-01..06: +22.9%,2026-07..09: +0.2%,"library {""n"": 20, ""vn"": 60}"
213,LIB_049,P_TSMOM,EQ,0.45454545454545453,-0.11537456652149558,-0.00016098853666335344,0.08381458302735417,0.23735358073099633,4.0,(in-sample конфигурация) 2026-01..06: +10.6%,2026-07..09: +17.9%,"library {""n"": 10, ""vn"": 60}"
214,LIB_414,P_EMA_S,ALL,0.45454545454545453,-0.11776016355725005,-0.007569138309918344,0.08427973385018854,0.3785849396372214,3.0,(in-sample конфигурация) 2026-01..06: +21.0%,2026-07..09: -3.2%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
215,LIB_394,P_TSMOM_S,ALL,0.45454545454545453,-0.1194116689148359,-0.006876403582282364,0.07827091371738089,0.36558099580724956,5.0,(in-sample конфигурация) 2026-01..06: +23.8%,2026-07..09: -1.6%,"library {""n"": 5, ""vn"": 60}"
216,LIB_294,P_EMA_S,FUT,0.45454545454545453,-0.12149334992864169,-0.003648655841971049,0.059656500909291685,0.20129905367502943,3.0,(in-sample конфигурация) 2026-01..06: +11.2%,2026-07..09: -1.3%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
217,LIB_048,P_TSMOM,EQ,0.45454545454545453,-0.13210055173840374,-0.02359715208876878,0.06716605792744026,0.2994610659625323,3.0,(in-sample конфигурация) 2026-01..06: -0.4%,2026-07..09: +0.1%,"library {""n"": 5, ""vn"": 60}"
218,LIB_080,P_TSMOM,ALL,0.45454545454545453,-0.15923769178334624,-0.003668250050395727,0.07529439995546057,0.3552872302097967,2.0,(in-sample конфигурация) 2026-01..06: +15.3%,2026-07..09: -2.3%,"library {""n"": 5, ""vn"": 60}"
219,C6_WF_PANEL_SHARPE_K10_SMOOTH,candidate,ALL/EQ,0.4444444444444444,-0.016433037307418904,-0.00046159697557584763,0.02192124714446413,0.057251400321720144,3.0,"OOS 2026-01..06: Sharpe 1.70, +10.3%, прибыльных мес. 67%","2026-07..09: -0.9%, прибыльных мес. 0%","frozen candidate, vol-target 10%"
220,C10_ML_HOURLY_H16_PREMIUM,ml,ALL,0.4444444444444444,-0.03299442875184447,-0.009148767159310843,0.022770820772233993,,,OOS 2026-01..06: Sharpe 1.27 (порог выбран на тех же месяцах),"2026-07..09: -7.3%, 0/3 прибыльных","frozen candidate, 1× номинал"
221,LIB_392,P_BRK_S,ALL,0.4444444444444444,-0.10381828006939031,-0.0015602938874508254,0.08311961705818204,0.3213104497990571,3.0,(in-sample конфигурация) 2026-01..06: +33.0%,2026-07..09: -6.6%,"library {""n"": 55, ""vn"": 20}"
222,LIB_272,P_BRK_S,FUT,0.4444444444444444,-0.1352326745982282,-0.007467460993211716,0.0718251230555943,0.1829006374173332,3.0,(in-sample конфигурация) 2026-01..06: +6.2%,2026-07..09: -6.8%,"library {""n"": 55, ""vn"": 20}"
223,LIB_253,P_TSMOM_L,FUT,0.42857142857142855,-0.0773981133243069,-0.03284535778220743,0.042958042321339124,0.21146883785695536,4.0,(in-sample конфигурация) 2026-01..06: -20.2%,2026-07..09: +8.1%,"library {""n"": 120, ""vn"": 20}"
224,LIB_085,P_TSMOM,ALL,0.42857142857142855,-0.09977581205021124,-0.008728446322493255,0.08003204785520575,0.34106784108735155,3.0,(in-sample конфигурация) 2026-01..06: +3.0%,2026-07..09: +1.6%,"library {""n"": 120, ""vn"": 60}"
225,LIB_069,P_TSMOM,ALL,0.42857142857142855,-0.12215784560248721,-0.022322629316477105,0.08777510583492659,0.30545377028465737,3.0,(in-sample конфигурация) 2026-01..06: -1.1%,2026-07..09: -3.1%,"library {""n"": 120, ""vn"": 20}"
226,LIB_205,P_XS_MOM,EQ,0.4166666666666667,-0.032800932589452714,-0.008190587202989263,0.032754773728005795,0.13037490073475055,3.0,(in-sample конфигурация) 2026-01..06: +4.9%,2026-07..09: +2.0%,"library {""hold"": 5, ""k"": 2, ""n"": 10}"
227,LIB_319,P_EMA_L,EQ,0.4166666666666667,-0.05444351353798993,-0.0039931135543156415,0.031245273223877025,0.20722359547653468,5.0,(in-sample конфигурация) 2026-01..06: -7.2%,2026-07..09: -0.8%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
228,LIB_270,P_BRK_S,FUT,0.4166666666666667,-0.05556833095033653,-0.01391506107756868,0.06762905027699279,0.19568875361301252,5.0,(in-sample конфигурация) 2026-01..06: +24.4%,2026-07..09: -6.7%,"library {""n"": 20, ""vn"": 20}"
229,LIB_002,P_TSMOM,FUT,0.4166666666666667,-0.05614933976903558,-0.02305737548158504,0.08312717082391964,0.24330152687616646,3.0,(in-sample конфигурация) 2026-01..06: +23.0%,2026-07..09: -6.6%,"library {""n"": 20, ""vn"": 20}"
230,LIB_255,P_EMA_L,FUT,0.4166666666666667,-0.060976087504968746,-0.013624960294691846,0.0458526740444786,0.1843233806612261,3.0,(in-sample конфигурация) 2026-01..06: +1.2%,2026-07..09: +9.1%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
231,LIB_307,P_TSMOM_L,EQ,0.4166666666666667,-0.06598116352688521,-0.002445993581204675,0.032461541777355774,0.1656237931965734,4.0,(in-sample конфигурация) 2026-01..06: -6.2%,2026-07..09: -1.2%,"library {""n"": 20, ""vn"": 20}"
232,LIB_153,P_XS_MOM,FUT,0.4166666666666667,-0.06655089670675807,-0.016908578691072762,0.05386691056041671,0.1450029363259091,3.0,(in-sample конфигурация) 2026-01..06: +13.6%,2026-07..09: -7.3%,"library {""hold"": 5, ""k"": 3, ""n"": 20}"
233,LIB_172,P_XS_MOM,EQ,0.4166666666666667,-0.06729726518096868,-0.025620017084293067,0.051368152659977004,0.2780671260993586,5.0,(in-sample конфигурация) 2026-01..06: -0.8%,2026-07..09: +6.5%,"library {""hold"": 1, ""k"": 3, ""n"": 1}"
234,LIB_147,P_XS_REV,FUT,0.4166666666666667,-0.0725703833886655,-0.002299099985975772,0.0482990482386138,0.1393467952075298,3.0,(in-sample конфигурация) 2026-01..06: +2.2%,2026-07..09: +5.3%,"library {""hold"": 5, ""k"": 1, ""n"": 20}"
235,LIB_112,P_XS_MOM,FUT,0.4166666666666667,-0.0730512993177399,-0.010323630827770103,0.05363950278104441,0.1884223105153069,3.0,(in-sample конфигурация) 2026-01..06: +9.2%,2026-07..09: -5.4%,"library {""hold"": 1, ""k"": 2, ""n"": 3}"
236,LIB_248,P_TSMOM_S,FUT,0.4166666666666667,-0.07340861321426928,-0.019043469852476846,0.07738076126028201,0.223886811741977,5.0,(in-sample конфигурация) 2026-01..06: +22.9%,2026-07..09: -8.5%,"library {""n"": 20, ""vn"": 20}"
237,LIB_204,P_XS_MOM,EQ,0.4166666666666667,-0.07579895085655153,-0.023134420145652257,0.04833714539072781,0.195319641752576,3.0,(in-sample конфигурация) 2026-01..06: +1.8%,2026-07..09: -4.7%,"library {""hold"": 1, ""k"": 2, ""n"": 10}"
238,LIB_379,P_EMA_L,ALL,0.4166666666666667,-0.0767561755128554,-0.004183575350907631,0.03942669623711573,0.24132718834880507,5.0,(in-sample конфигурация) 2026-01..06: -5.9%,2026-07..09: +0.8%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
239,LIB_192,P_XS_MOM,EQ,0.4166666666666667,-0.07770109819830395,-0.025852228776784614,0.05384045818193208,0.26555904747510795,5.0,(in-sample конфигурация) 2026-01..06: +5.7%,2026-07..09: -0.1%,"library {""hold"": 1, ""k"": 2, ""n"": 5}"
240,LIB_315,P_EMA_L,EQ,0.4166666666666667,-0.07937488696916262,-0.01628122878173599,0.04465530858189051,0.2592366561293602,5.0,(in-sample конфигурация) 2026-01..06: -10.9%,2026-07..09: +2.5%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
241,LIB_213,P_XS_MOM,EQ,0.4166666666666667,-0.0832053056328732,-0.007081482842295372,0.04810041210164757,0.16818652972506243,4.0,(in-sample конфигурация) 2026-01..06: +11.5%,2026-07..09: -5.9%,"library {""hold"": 5, ""k"": 4, ""n"": 10}"
242,LIB_218,P_XS_REV,EQ,0.4166666666666667,-0.08422688630525954,-0.017538181113650353,0.03840544461911961,0.325854579154111,5.0,(in-sample конфигурация) 2026-01..06: -22.3%,2026-07..09: -4.2%,"library {""hold"": 1, ""k"": 2, ""n"": 20}"
243,LIB_177,P_XS_MOM,EQ,0.4166666666666667,-0.08547872079452645,-0.0150871415171423,0.05525927213313959,0.17969005891063716,4.0,(in-sample конфигурация) 2026-01..06: +13.5%,2026-07..09: -10.1%,"library {""hold"": 5, ""k"": 4, ""n"": 1}"
244,LIB_149,P_XS_MOM,FUT,0.4166666666666667,-0.0856586874833738,-0.014081790257478133,0.05437318126265689,0.15072145877275034,3.0,(in-sample конфигурация) 2026-01..06: +14.8%,2026-07..09: -8.8%,"library {""hold"": 5, ""k"": 2, ""n"": 20}"
245,LIB_129,P_XS_MOM,FUT,0.4166666666666667,-0.08579809172078967,-0.005818940175231546,0.04927689722866668,0.2661374020271978,3.0,(in-sample конфигурация) 2026-01..06: +14.8%,2026-07..09: -0.1%,"library {""hold"": 5, ""k"": 3, ""n"": 5}"
246,LIB_128,P_XS_MOM,FUT,0.4166666666666667,-0.08838120673317462,-0.017290783202042803,0.0624488779526574,0.3152580376918195,3.0,(in-sample конфигурация) 2026-01..06: +17.2%,2026-07..09: -0.7%,"library {""hold"": 1, ""k"": 3, ""n"": 5}"
247,LIB_131,P_XS_REV,FUT,0.4166666666666667,-0.088666359661147,-0.0034543740330263972,0.048304153539929534,0.3646319042891264,4.0,(in-sample конфигурация) 2026-01..06: -23.5%,2026-07..09: -2.6%,"library {""hold"": 5, ""k"": 3, ""n"": 5}"
248,LIB_375,P_EMA_L,ALL,0.4166666666666667,-0.08978101626917123,-0.016596738395946886,0.05535556606306678,0.25720492830805597,4.0,(in-sample конфигурация) 2026-01..06: -6.3%,2026-07..09: +7.9%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
249,LIB_096,P_XS_MOM,FUT,0.4166666666666667,-0.09231431625084952,-0.015133564636016672,0.07970688281510042,0.2819891480539809,3.0,(in-sample конфигурация) 2026-01..06: +10.2%,2026-07..09: -10.7%,"library {""hold"": 1, ""k"": 1, ""n"": 1}"
250,LIB_097,P_XS_MOM,FUT,0.4166666666666667,-0.0929592524189502,-0.018700495721532207,0.057152642109242764,0.2389939298027457,3.0,(in-sample конфигурация) 2026-01..06: -0.8%,2026-07..09: +1.5%,"library {""hold"": 5, ""k"": 1, ""n"": 1}"
251,LIB_323,P_EMA_L,EQ,0.4166666666666667,-0.09641018269758206,-0.013684595214726869,0.051492140600125164,0.37520350361592136,5.0,(in-sample конфигурация) 2026-01..06: -23.4%,2026-07..09: -1.8%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
252,LIB_117,P_XS_MOM,FUT,0.4166666666666667,-0.09652220530551858,-0.016518772368726786,0.07359178539276101,0.22723941742287934,3.0,(in-sample конфигурация) 2026-01..06: +34.9%,2026-07..09: -11.0%,"library {""hold"": 5, ""k"": 3, ""n"": 3}"
253,LIB_143,P_XS_REV,FUT,0.4166666666666667,-0.09776273835450411,-0.008871203288435936,0.05633769150636126,0.27516154665499926,2.0,(in-sample конфигурация) 2026-01..06: -19.7%,2026-07..09: +3.3%,"library {""hold"": 5, ""k"": 3, ""n"": 10}"
254,LIB_183,P_XS_REV,EQ,0.4166666666666667,-0.09840537409763783,-0.00545665311801713,0.03868050877270868,0.2522639883100055,5.0,(in-sample конфигурация) 2026-01..06: -16.7%,2026-07..09: +5.6%,"library {""hold"": 5, ""k"": 2, ""n"": 3}"
255,LIB_245,P_TSMOM_L,FUT,0.4166666666666667,-0.09922215124242939,-0.012902194028356462,0.0587061536388404,0.17771024284593295,3.0,(in-sample конфигурация) 2026-01..06: +3.8%,2026-07..09: +8.3%,"library {""n"": 10, ""vn"": 20}"
256,LIB_320,P_EMA_S,EQ,0.4166666666666667,-0.099692446005065,-0.02891084732254967,0.07918776816528855,0.4343775038178137,5.0,(in-sample конфигурация) 2026-01..06: +22.5%,2026-07..09: -3.9%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
257,LIB_383,P_EMA_L,ALL,0.4166666666666667,-0.10174396639922634,-0.0018859556585084647,0.056650949118226164,0.4002468694379786,5.0,(in-sample конфигурация) 2026-01..06: -23.7%,2026-07..09: +1.7%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
258,LIB_390,P_BRK_S,ALL,0.4166666666666667,-0.10238040809053928,-0.009330053197118104,0.09382440025000782,0.3692634953222296,5.0,(in-sample конфигурация) 2026-01..06: +35.6%,2026-07..09: -1.9%,"library {""n"": 20, ""vn"": 20}"
259,LIB_318,P_EMA_S,EQ,0.4166666666666667,-0.11305993012001636,-0.039059007375954025,0.07858886271817044,0.49384544463919156,5.0,(in-sample конфигурация) 2026-01..06: +16.3%,2026-07..09: -1.9%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
260,LIB_306,P_TSMOM_S,EQ,0.4166666666666667,-0.1155592986906413,-0.027336615647072904,0.07913344846520474,0.5120613544349908,5.0,(in-sample конфигурация) 2026-01..06: +13.7%,2026-07..09: +5.7%,"library {""n"": 10, ""vn"": 20}"
261,LIB_324,P_EMA_S,EQ,0.4166666666666667,-0.1164922337338794,-0.02593092233655625,0.07714020708053287,0.4547189506411087,4.0,(in-sample конфигурация) 2026-01..06: +13.0%,2026-07..09: -5.7%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
262,LIB_368,P_TSMOM_S,ALL,0.4166666666666667,-0.11875389656051993,-0.02917173418973107,0.1135818624112265,0.4815788931264251,5.0,(in-sample конфигурация) 2026-01..06: +27.7%,2026-07..09: -7.9%,"library {""n"": 20, ""vn"": 20}"
263,LIB_137,P_XS_MOM,FUT,0.4166666666666667,-0.1254433272370079,-0.007806912326486781,0.06206555739354135,0.2323648088167829,3.0,(in-sample конфигурация) 2026-01..06: +12.6%,2026-07..09: -8.2%,"library {""hold"": 5, ""k"": 2, ""n"": 10}"
264,LIB_072,P_EMA,ALL,0.4166666666666667,-0.12821358075598255,-0.0307634287601104,0.09155260387795064,0.3780604293860961,3.0,(in-sample конфигурация) 2026-01..06: +24.0%,2026-07..09: -7.4%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
265,LIB_221,P_XS_MOM,EQ,0.4166666666666667,-0.12987516674911603,-0.005005397135391831,0.05134530844115002,0.3636137292996864,3.0,(in-sample конфигурация) 2026-01..06: -15.6%,2026-07..09: -8.7%,"library {""hold"": 5, ""k"": 3, ""n"": 20}"
266,LIB_241,P_CARRY_TF,FX,0.4166666666666667,-0.1323271135916002,0.0,0.06049360840096136,0.1504348076414317,4.0,(in-sample конфигурация) 2026-01..06: -1.3%,2026-07..09: +0.0%,"library {""f"": 10, ""s"": 50}"
267,LIB_040,P_EMA,EQ,0.4166666666666667,-0.1342285959981382,-0.018347315868595615,0.07447289783825159,0.42241362150525674,5.0,(in-sample конфигурация) 2026-01..06: +15.3%,2026-07..09: -4.7%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
268,LIB_308,P_TSMOM_S,EQ,0.4166666666666667,-0.1349713651870843,-0.00793141072790604,0.08944573366826812,0.4483118175267009,5.0,(in-sample конфигурация) 2026-01..06: +16.8%,2026-07..09: -3.1%,"library {""n"": 20, ""vn"": 20}"
269,LIB_303,P_TSMOM_L,EQ,0.4166666666666667,-0.13523094533957192,-0.013617047748994082,0.0520861043943355,0.3247941360841651,4.0,(in-sample конфигурация) 2026-01..06: -11.9%,2026-07..09: +1.0%,"library {""n"": 5, ""vn"": 20}"
270,LIB_264,P_EMA_S,FUT,0.4166666666666667,-0.13555200546397828,-0.006727025684085675,0.06314886630398035,0.2371439887001543,4.0,(in-sample конфигурация) 2026-01..06: +9.8%,2026-07..09: -5.8%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
271,LIB_217,P_XS_MOM,EQ,0.4166666666666667,-0.137487722793594,-0.0063961998239392415,0.05729130922290039,0.31981731271662284,3.0,(in-sample конфигурация) 2026-01..06: -9.7%,2026-07..09: -9.8%,"library {""hold"": 5, ""k"": 2, ""n"": 20}"
272,LIB_034,P_TSMOM,EQ,0.4166666666666667,-0.13929378904867917,-0.010159687837585807,0.09483585970512007,0.40749430654977914,3.0,(in-sample конфигурация) 2026-01..06: +10.5%,2026-07..09: -4.2%,"library {""n"": 20, ""vn"": 20}"
273,LIB_135,P_XS_REV,FUT,0.4166666666666667,-0.14308304595761,-0.014159104975988157,0.05800104669274174,0.3828022326233622,5.0,(in-sample конфигурация) 2026-01..06: -31.0%,2026-07..09: -1.2%,"library {""hold"": 5, ""k"": 1, ""n"": 10}"
