rank,strategy_id,family,instruments,timeframe,avg_monthly_return,median_monthly_return,min_monthly_return,profitable_month_ratio,annual_return,max_drawdown,profit_factor,sharpe,sortino,calmar,trades,walk_forward_result,holdout_result,evidence
78,LIB_035,P_TSMOM,EQ,1d,0.013597789943146794,0.002858981490135193,-0.07408999658582616,0.5454545454545454,0.17211449188311834,0.2732386846146255,1.0923040355003784,0.47220396451655583,0.6695781232262517,0.6299052863831041,219.0,(in-sample конфигурация) 2026-01..06: +16.3%,2026-07..09: +6.3%,"library {""n"": 40, ""vn"": 20}"
79,LIB_288,P_EMA_S,FUT,1d,0.0220848187707981,-0.01379948989733748,-0.02966083119645191,0.36363636363636365,0.26617007666370585,0.16264598426596422,1.2442491644100182,1.12212725117666,1.7767211799973963,1.6364995291150597,225.0,(in-sample конфигурация) 2026-01..06: +29.4%,2026-07..09: -0.4%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
80,LIB_420,P_BRK_S,ALL,1d,0.026282122590848965,-0.008565911095502088,-0.07588908879552037,0.45454545454545453,0.31675671226884056,0.33167805382981896,1.1784963203757066,0.7800679400270206,1.1625078856626443,0.9550125750296569,230.0,(in-sample конфигурация) 2026-01..06: +38.8%,2026-07..09: +1.4%,"library {""n"": 20, ""vn"": 60}"
81,LIB_146,P_XS_REV,FUT,1d,0.008004319897736423,0.0020183066808385774,-0.03463227317115525,0.5,0.10127641577721734,0.16135036322521046,1.0940106445905011,0.4638653297379202,0.824618649439649,0.6276801226400539,235.0,(in-sample конфигурация) 2026-01..06: -3.4%,2026-07..09: +13.4%,"library {""hold"": 1, ""k"": 1, ""n"": 20}"
82,LIB_329,P_BRK_L,EQ,1d,0.0030830188658745265,0.004879672545939684,-0.04018826235551387,0.6363636363636364,0.03884603771001904,0.19830088067783436,1.0334051650150973,0.17759072384927957,0.2618750619051879,0.19589442859373626,201.0,(in-sample конфигурация) 2026-01..06: -4.1%,2026-07..09: +5.2%,"library {""n"": 20, ""vn"": 20}"
83,LIB_077,P_BRK,ALL,1d,0.022660381025464933,0.003080635884543881,-0.09508353273849934,0.5,0.2867154486234559,0.2717802250335808,1.1447457335980311,0.7600618328650257,1.1196501646801036,1.0549533123244332,239.0,(in-sample конфигурация) 2026-01..06: +35.2%,2026-07..09: +4.3%,"library {""n"": 20, ""vn"": 20}"
84,LIB_006,P_EMA,FUT,1d,0.005862916437005576,0.012458896238968009,-0.11151772795710713,0.5833333333333334,0.07091783722201944,0.46631599459851714,1.0412147557700229,0.2355534627143644,0.3509011788772273,0.15208107387154365,246.0,(in-sample конфигурация) 2026-01..06: +25.3%,2026-07..09: +7.8%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
85,LIB_356,P_BRK_S,EQ,1d,0.008799684352363163,0.004366726381704211,-0.06691808099276386,0.5454545454545454,0.10605532619456821,0.268276562623214,1.0679290918084312,0.30655790947972356,0.42204092722357056,0.39532087767025553,219.0,(in-sample конфигурация) 2026-01..06: +12.2%,2026-07..09: +7.2%,"library {""n"": 5, ""vn"": 60}"
86,LIB_370,P_TSMOM_S,ALL,1d,0.023155870548097566,-0.007130455283913761,-0.08342505048494786,0.45454545454545453,0.2930962244718103,0.3486756335478276,1.15187496426063,0.7294616568769181,1.053813288411544,0.8405985284647269,217.0,(in-sample конфигурация) 2026-01..06: +32.4%,2026-07..09: -0.4%,"library {""n"": 40, ""vn"": 20}"
87,LIB_419,P_BRK_L,ALL,1d,0.007289027273476346,0.00578182129538618,-0.06730089039774612,0.6363636363636364,0.09184174364580196,0.2265462898703845,1.072726960109792,0.40009188497139014,0.5774795261476969,0.4053994602972664,220.0,(in-sample конфигурация) 2026-01..06: +3.2%,2026-07..09: +3.1%,"library {""n"": 20, ""vn"": 60}"
88,C8_WF_PANEL_FLOOR_K5,candidate,ALL/EQ,1d,0.004550002949173027,0.004460363671028375,-0.03512956900928806,0.5555555555555556,0.060702392286614275,0.09747276299480001,1.1152128748202224,0.5836535966607885,0.9510397517487633,0.6227626100006279,170.0,"OOS 2026-01..06: Sharpe 0.84, +4.9%, прибыльных мес. 67%","2026-07..09: -0.8%, прибыльных мес. 33%","frozen candidate, vol-target 10%"
89,LIB_018,P_TSMOM,FUT,1d,0.01739194268090862,-0.025845055817626417,-0.049333492024743464,0.45454545454545453,0.20961071787599433,0.22193632627750048,1.1366035144789652,0.7035184361720807,1.0726043463624657,0.9444633124813705,227.0,(in-sample конфигурация) 2026-01..06: +30.1%,2026-07..09: -5.2%,"library {""n"": 20, ""vn"": 60}"
90,LIB_050,P_TSMOM,EQ,1d,0.014421976485767696,0.022160312670166604,-0.13668077043257654,0.5454545454545454,0.1738161687762959,0.35815142234787345,1.0898112672980975,0.450643772725447,0.6423221511156038,0.4853147521705716,230.0,(in-sample конфигурация) 2026-01..06: +18.0%,2026-07..09: -1.6%,"library {""n"": 20, ""vn"": 60}"
91,LIB_408,P_EMA_S,ALL,1d,0.023309193272160137,-0.030689003178849816,-0.06637431477429345,0.45454545454545453,0.280926451088817,0.34021565556759015,1.1475990434021024,0.6557904411154314,0.9683888694205245,0.8257305226596362,230.0,(in-sample конфигурация) 2026-01..06: +35.6%,2026-07..09: +0.7%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
92,LIB_127,P_XS_REV,FUT,1d,0.0002906229433392582,0.011603142585954629,-0.057402500677198987,0.6666666666666666,0.0035153751226316672,0.1986002739849937,1.0027768033387936,0.016280371227062152,0.023257680674384325,0.017700756661077368,246.0,(in-sample конфигурация) 2026-01..06: -11.3%,2026-07..09: +1.1%,"library {""hold"": 5, ""k"": 2, ""n"": 5}"
93,LIB_212,P_XS_MOM,EQ,1d,0.009915139323463032,0.000996405412479362,-0.0532048000022769,0.5,0.1204151860006113,0.11050290711136768,1.143985526711765,0.746603074036286,1.168033139782334,1.0897015214201902,249.0,(in-sample конфигурация) 2026-01..06: +9.3%,2026-07..09: +2.9%,"library {""hold"": 1, ""k"": 4, ""n"": 10}"
94,LIB_156,P_XS_MOM,FUT,1d,0.0023851266290876084,0.002764098724583164,-0.07946804747916758,0.7,0.030203613594476243,0.21584063695263467,1.0241309255169708,0.13101903536725124,0.16023794590807017,0.1399347871694073,196.0,(in-sample конфигурация) 2026-01..06: -4.5%,2026-07..09: +7.9%,"library {""hold"": 1, ""k"": 1, ""n"": 60}"
95,LIB_310,P_TSMOM_S,EQ,1d,0.016030089830482295,-0.0008731887210160494,-0.07096131546131801,0.45454545454545453,0.20290141100500877,0.3055912047129823,1.1222052533462685,0.5787788534446976,0.8165788147752078,0.663963516867503,207.0,(in-sample конфигурация) 2026-01..06: +22.8%,2026-07..09: +2.0%,"library {""n"": 40, ""vn"": 20}"
96,LIB_397,P_TSMOM_L,ALL,1d,0.0038171417987045556,0.01791116053937003,-0.07484878465766087,0.6363636363636364,0.04600485680873491,0.16554824539616675,1.0379877015542907,0.19939475750509592,0.2778160173444902,0.27789395591987437,228.0,(in-sample конфигурация) 2026-01..06: +1.1%,2026-07..09: -1.4%,"library {""n"": 20, ""vn"": 60}"
97,LIB_252,P_TSMOM_S,FUT,1d,0.012706860957950993,0.014347690739668906,-0.1328011289006099,0.6,0.16091100308561057,0.1904349523683777,1.1282119097748464,0.6788675297458755,1.0231577880753642,0.8449657013295755,196.0,(in-sample конфигурация) 2026-01..06: +17.4%,2026-07..09: -6.3%,"library {""n"": 60, ""vn"": 20}"
98,LIB_001,P_TSMOM,FUT,1d,0.013150265908355626,-0.002689715267479187,-0.09781364066293463,0.5,0.15970443416412614,0.3417081786401468,1.100257330339891,0.5522903825614283,0.8186416422480225,0.46737082735239716,245.0,(in-sample конфигурация) 2026-01..06: +30.5%,2026-07..09: +6.3%,"library {""n"": 10, ""vn"": 20}"
99,LIB_392,P_BRK_S,ALL,1d,0.02939360412629968,-0.0015602938874508254,-0.10381828006939031,0.4444444444444444,0.38094110947684384,0.3213104497990571,1.1938914043333164,0.943642406448087,1.4357741719336712,1.1855858087251097,175.0,(in-sample конфигурация) 2026-01..06: +33.0%,2026-07..09: -6.6%,"library {""n"": 55, ""vn"": 20}"
100,LIB_330,P_BRK_S,EQ,1d,0.01383759808807857,0.003281107230577618,-0.0884948237799108,0.5,0.17508324944916148,0.3301155008193746,1.1117868745850272,0.5461516797175835,0.7906929665140457,0.5303696706594815,233.0,(in-sample конфигурация) 2026-01..06: +26.0%,2026-07..09: +3.4%,"library {""n"": 20, ""vn"": 20}"
101,LIB_250,P_TSMOM_S,FUT,1d,0.01686122242013384,-5.791157309431583e-05,-0.07788326942682033,0.45454545454545453,0.21342150022196804,0.20439072194130858,1.1856171329428313,0.9302762347238097,1.3855099609019452,1.0441838954081912,212.0,(in-sample конфигурация) 2026-01..06: +23.2%,2026-07..09: -2.9%,"library {""n"": 40, ""vn"": 20}"
102,LIB_279,P_TSMOM_L,FUT,1d,0.006996425516924567,0.009107546793529764,-0.07758327177725732,0.6363636363636364,0.0885574955840863,0.16333124511584174,1.109952289860567,0.5720189355233256,0.8107106471562967,0.5421956804485106,207.0,(in-sample конфигурация) 2026-01..06: +5.3%,2026-07..09: +4.6%,"library {""n"": 40, ""vn"": 60}"
103,LIB_396,P_TSMOM_S,ALL,1d,0.019928833820896132,-0.01104645938903559,-0.09291347303224029,0.45454545454545453,0.24018577109358297,0.3327008126725559,1.1323507113714637,0.5868802320799295,0.8684971694508599,0.7219272149177879,229.0,(in-sample конфигурация) 2026-01..06: +29.5%,2026-07..09: +8.4%,"library {""n"": 10, ""vn"": 60}"
104,LIB_066,P_TSMOM,ALL,1d,0.012501023474518055,-0.01026571256807074,-0.11174819816369563,0.5,0.15817194555206107,0.43875560839660466,1.066978190240425,0.3574971074713567,0.511695239290388,0.3605012506394781,239.0,(in-sample конфигурация) 2026-01..06: +24.3%,2026-07..09: -7.5%,"library {""n"": 20, ""vn"": 20}"
105,LIB_286,P_EMA_S,FUT,1d,0.015158343148703518,-0.01556601544143632,-0.06203731296409387,0.45454545454545453,0.18269098786176585,0.22208293667063117,1.1652471364576513,0.7836307577925093,1.2364718326863442,0.8226250544079976,224.0,(in-sample конфигурация) 2026-01..06: +22.9%,2026-07..09: +1.8%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
106,LIB_105,P_XS_MOM,FUT,1d,0.011712673874474907,0.02145039930474013,-0.14301503852766473,0.6666666666666666,0.14167650318564845,0.21551555152109358,1.1231063571454896,0.6882276227354177,1.0641810722887637,0.657384129292321,243.0,(in-sample конфигурация) 2026-01..06: +25.5%,2026-07..09: +4.7%,"library {""hold"": 5, ""k"": 3, ""n"": 1}"
107,LIB_407,P_EMA_L,ALL,1d,0.007307890968811328,0.00010729033238021657,-0.05705488348030485,0.5454545454545454,0.08807597289367392,0.187830433174895,1.0740223164408698,0.3836128461065648,0.5556670026875289,0.46891215339775916,229.0,(in-sample конфигурация) 2026-01..06: +3.9%,2026-07..09: +2.4%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
108,LIB_354,P_EMA_S,EQ,1d,0.0003345225519627671,0.006621936845476739,-0.07927775256393943,0.5454545454545454,0.0040317239740903935,0.32929375616367906,1.0023028177047788,0.011638615242188594,0.015869765920668383,0.012243548195570343,230.0,(in-sample конфигурация) 2026-01..06: +18.0%,2026-07..09: -3.1%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
109,LIB_025,P_EMA,FUT,1d,0.00821378372479971,0.010788031271658838,-0.11185379943344742,0.6363636363636364,0.09899394993541216,0.19448645535157993,1.068197368265315,0.38092252410532357,0.5619507672201747,0.5090017695908815,227.0,(in-sample конфигурация) 2026-01..06: +7.5%,2026-07..09: +1.9%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
110,LIB_116,P_XS_MOM,FUT,1d,0.002956218867742185,0.007286915410077199,-0.08424843032844365,0.5833333333333334,0.03575842342420947,0.23044597264379263,1.0262723881717675,0.15477869854870102,0.2224003183058581,0.15517052875331588,246.0,(in-sample конфигурация) 2026-01..06: +12.5%,2026-07..09: -2.4%,"library {""hold"": 1, ""k"": 3, ""n"": 3}"
111,LIB_350,P_EMA_S,EQ,1d,0.014600179070178208,-0.011766251787776127,-0.06983494444284588,0.45454545454545453,0.1759638973153652,0.338608096819371,1.1044772308720872,0.4726799488269638,0.680378900622933,0.5196683096719698,224.0,(in-sample конфигурация) 2026-01..06: +28.1%,2026-07..09: -0.9%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
112,LIB_016,P_TSMOM,FUT,1d,0.0042036026994041594,0.020227487781085074,-0.09308363369200379,0.5454545454545454,0.050662550794557955,0.21514532334549585,1.0332485171288956,0.18412697733835978,0.2783681343396352,0.23548060448983305,227.0,(in-sample конфигурация) 2026-01..06: +21.9%,2026-07..09: -3.9%,"library {""n"": 5, ""vn"": 60}"
113,LIB_300,P_BRK_S,FUT,1d,0.014106130884267093,-0.007800265040714294,-0.04429513250943273,0.36363636363636365,0.1700095426573408,0.18859810996218584,1.1591748390309706,0.7590431494460147,1.1473872135080345,0.9014382100193259,214.0,(in-sample конфигурация) 2026-01..06: +24.9%,2026-07..09: -3.4%,"library {""n"": 20, ""vn"": 60}"
114,LIB_346,P_EMA_S,EQ,1d,0.0036941554809263007,0.00020835423492826521,-0.07387190603185445,0.5454545454545454,0.04452260431794655,0.30564134571795876,1.0270952670059568,0.1252193909438829,0.17000328596770695,0.14566944211478294,216.0,(in-sample конфигурация) 2026-01..06: +14.0%,2026-07..09: +2.7%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
115,LIB_367,P_TSMOM_L,ALL,1d,0.0026919341530629026,0.02179524128587218,-0.07062318979296833,0.5833333333333334,0.034060288196076226,0.17655948754691053,1.0265603282697604,0.13420676202193227,0.19297391894650157,0.19291111833923205,237.0,(in-sample конфигурация) 2026-01..06: -3.4%,2026-07..09: +0.4%,"library {""n"": 20, ""vn"": 20}"
116,LIB_418,P_BRK_S,ALL,1d,0.027644423926755157,-0.02357093751197681,-0.0708504596259445,0.36363636363636365,0.3331754048911535,0.3291419221495744,1.1821663517937597,0.7847935595058648,1.151408327050293,1.0122545396685936,230.0,(in-sample конфигурация) 2026-01..06: +33.4%,2026-07..09: +2.5%,"library {""n"": 10, ""vn"": 60}"
117,LIB_004,P_TSMOM,FUT,1d,0.010533344196437611,0.01129615651734639,-0.1566492573369942,0.6,0.13338707223629537,0.32158655499233646,1.0835252329030312,0.4564335731536693,0.6679095995609117,0.4147781372249037,196.0,(in-sample конфигурация) 2026-01..06: +11.8%,2026-07..09: -2.3%,"library {""n"": 60, ""vn"": 20}"
118,LIB_002,P_TSMOM,FUT,1d,0.01110365246525665,-0.02305737548158504,-0.05614933976903558,0.4166666666666667,0.14049140190349835,0.24330152687616646,1.090209905486475,0.47927331613959806,0.709113532314292,0.5774374033213712,235.0,(in-sample конфигурация) 2026-01..06: +23.0%,2026-07..09: -6.6%,"library {""n"": 20, ""vn"": 20}"
119,LIB_358,P_BRK_S,EQ,1d,0.01350246206175143,-0.020663823599988973,-0.05875855192425661,0.45454545454545453,0.16273402102249984,0.29790164222504245,1.100615887441266,0.4419327521693833,0.6208236574540023,0.5462676197654742,221.0,(in-sample конфигурация) 2026-01..06: +18.3%,2026-07..09: +2.4%,"library {""n"": 10, ""vn"": 60}"
120,LIB_338,P_TSMOM_S,EQ,1d,0.014374857950315345,-0.0013482875074259937,-0.10055297959479503,0.45454545454545453,0.17324828799249625,0.32214796415064484,1.1068139834408157,0.46910749580815075,0.67351515339077,0.5377910378830791,220.0,(in-sample конфигурация) 2026-01..06: +22.9%,2026-07..09: +0.2%,"library {""n"": 20, ""vn"": 60}"
121,LIB_416,P_BRK_S,ALL,1d,0.011405813021156064,-0.02072106912964955,-0.06696021766401827,0.45454545454545453,0.13746484215062874,0.31264093167192186,1.0756824926257764,0.3439764618380512,0.49068331180612834,0.43968920325148325,230.0,(in-sample конфигурация) 2026-01..06: +19.6%,2026-07..09: +3.5%,"library {""n"": 5, ""vn"": 60}"
122,LIB_249,P_TSMOM_L,FUT,1d,0.004225510102432137,0.005200295912800357,-0.07661469938466325,0.6363636363636364,0.05348453883078485,0.16227008424175438,1.06101843240959,0.3223111389158751,0.4476777693948854,0.32960196625708366,207.0,(in-sample конфигурация) 2026-01..06: +0.2%,2026-07..09: +7.3%,"library {""n"": 40, ""vn"": 20}"
123,LIB_027,P_BRK,FUT,1d,0.0035069570909730496,0.00502321826206753,-0.08758505439618602,0.5454545454545454,0.04226645676598823,0.18615590210538357,1.0251867584650984,0.1427402939708868,0.21552784699659075,0.22704870642275435,227.0,(in-sample конфигурация) 2026-01..06: +12.5%,2026-07..09: -1.1%,"library {""n"": 5, ""vn"": 60}"
124,LIB_270,P_BRK_S,FUT,1d,0.009328948711110266,-0.01391506107756868,-0.05556833095033653,0.4166666666666667,0.11803657281337843,0.19568875361301252,1.108319511173662,0.5572731526732791,0.820505500411314,0.603185265550843,222.0,(in-sample конфигурация) 2026-01..06: +24.4%,2026-07..09: -6.7%,"library {""n"": 20, ""vn"": 20}"
125,LIB_008,P_EMA,FUT,1d,0.0071889829996507615,-0.003723088579135947,-0.09248156592366286,0.5,0.0869579383637756,0.2447179371083621,1.056809190798564,0.32442200056098025,0.4646580453822269,0.35533945484866636,246.0,(in-sample конфигурация) 2026-01..06: +16.4%,2026-07..09: -5.8%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
126,LIB_347,P_EMA_L,EQ,1d,-0.0017749035290431823,0.013275619596242905,-0.04900405908119865,0.5454545454545454,-0.02139144601090305,0.19917549290767056,0.9781760634909661,-0.11734433411031972,-0.16652831023157807,-0.10739999032320323,208.0,(in-sample конфигурация) 2026-01..06: -5.1%,2026-07..09: -0.7%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
127,LIB_159,P_XS_REV,FUT,1d,0.0015304526723411982,0.0031152567826211452,-0.07530445361044258,0.5,0.019380606705024218,0.15961928886645183,1.0156292180295763,0.0890738093501263,0.1494303122969525,0.12141769859179945,196.0,(in-sample конфигурация) 2026-01..06: +1.0%,2026-07..09: -1.2%,"library {""hold"": 5, ""k"": 1, ""n"": 60}"
128,LIB_410,P_EMA_S,ALL,1d,0.02082756215796425,-0.027261552400887012,-0.06696635426487774,0.36363636363636365,0.25101740131250827,0.38176708726678044,1.1274564840831318,0.5870391812419116,0.8605503379334877,0.6575145152235092,230.0,(in-sample конфигурация) 2026-01..06: +35.0%,2026-07..09: -3.7%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
129,LIB_228,P_XS_MOM,EQ,1d,0.0016026631019485649,-0.001533347851363942,-0.0329121446411591,0.5,0.020295030235730573,0.1977453991639777,1.0196634263559872,0.10016933302260271,0.12777903158084816,0.10263212353629118,199.0,(in-sample конфигурация) 2026-01..06: -1.1%,2026-07..09: +3.5%,"library {""hold"": 1, ""k"": 2, ""n"": 60}"
130,LIB_046,P_BRK,EQ,1d,0.01684033943893155,-0.012241550284670666,-0.06609265874431003,0.4,0.20802772248091916,0.2657848842936801,1.1147250964061333,0.6042205001013444,0.8829249334100306,0.782692074584114,204.0,(in-sample конфигурация) 2026-01..06: +22.1%,2026-07..09: -2.1%,"library {""n"": 55, ""vn"": 20}"
131,LIB_278,P_TSMOM_S,FUT,1d,0.014170017428114079,-0.018011790234595537,-0.05283776723081246,0.36363636363636365,0.17077951439448794,0.2139069537370233,1.1533432115191105,0.7158463889903165,1.1064564980969274,0.7983822470981653,221.0,(in-sample конфигурация) 2026-01..06: +24.6%,2026-07..09: -5.0%,"library {""n"": 20, ""vn"": 60}"
132,LIB_209,P_XS_MOM,EQ,1d,0.004119454699965293,0.006969583355385112,-0.08652179170167074,0.6666666666666666,0.0500290402116267,0.14688275821390562,1.0573070573878993,0.2981339351652667,0.4044717962804746,0.3406052610938128,249.0,(in-sample конфигурация) 2026-01..06: +12.8%,2026-07..09: -6.5%,"library {""hold"": 5, ""k"": 3, ""n"": 10}"
133,LIB_398,P_TSMOM_S,ALL,1d,0.020143004310181244,-0.026162157708313316,-0.08021278645901475,0.36363636363636365,0.24276699107748873,0.3795828335278202,1.1297656478694535,0.571626006018343,0.8463450227166318,0.6395626188392842,228.0,(in-sample конфигурация) 2026-01..06: +33.4%,2026-07..09: -3.1%,"library {""n"": 20, ""vn"": 60}"
134,LIB_056,P_EMA,EQ,1d,0.012028724795196798,-0.006346261652652174,-0.08038864680565894,0.45454545454545453,0.1449722831838501,0.35766424564644694,1.0793844856621095,0.3886623683377541,0.5593459207635377,0.4053306556315836,230.0,(in-sample конфигурация) 2026-01..06: +23.1%,2026-07..09: -2.6%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
135,LIB_357,P_BRK_L,EQ,1d,0.00021866126553504728,0.006124355248175561,-0.05410634441432194,0.5454545454545454,0.0026353436002745697,0.19403487580348155,1.0026896836295156,0.014245728159810915,0.020497564950533245,0.01358180373173555,204.0,(in-sample конфигурация) 2026-01..06: -8.0%,2026-07..09: +0.4%,"library {""n"": 10, ""vn"": 60}"
136,LIB_390,P_BRK_S,ALL,1d,0.016410770856055024,-0.009330053197118104,-0.10238040809053928,0.4166666666666667,0.20764088313267945,0.3692634953222296,1.1143413307328216,0.5658063421724285,0.8300333041175143,0.5623108857578414,239.0,(in-sample конфигурация) 2026-01..06: +35.6%,2026-07..09: -1.9%,"library {""n"": 20, ""vn"": 20}"
137,LIB_336,P_TSMOM_S,EQ,1d,0.013104264613668254,-0.01861692639067769,-0.08392203850962687,0.45454545454545453,0.1579348761264713,0.2828610400993057,1.1000490016453028,0.43687729026638533,0.6279079695326236,0.55834792967962,222.0,(in-sample конфигурация) 2026-01..06: +18.3%,2026-07..09: +10.2%,"library {""n"": 10, ""vn"": 60}"
138,LIB_299,P_BRK_L,FUT,1d,0.005692591869195563,0.001554681221023202,-0.06348131900085718,0.5454545454545454,0.0717266575518641,0.17694769548324984,1.0797871278214197,0.4318283661434047,0.6128760997886497,0.40535513817219426,213.0,(in-sample конфигурация) 2026-01..06: +5.6%,2026-07..09: +1.3%,"library {""n"": 20, ""vn"": 60}"
139,LIB_302,P_BRK_S,FUT,1d,0.00672046381158806,0.0051993177039548755,-0.11031495087081566,0.5555555555555556,0.08709721099818125,0.18870514433365315,1.0634630529067537,0.33674533598309186,0.4987819586758353,0.46155186338843535,168.0,(in-sample конфигурация) 2026-01..06: +8.7%,2026-07..09: -2.7%,"library {""n"": 55, ""vn"": 60}"
140,LIB_101,P_XS_MOM,FUT,1d,0.007430788397262707,0.01260067117982544,-0.1417233650572598,0.6666666666666666,0.0898828164532897,0.1771958097415336,1.0766657023282205,0.43278988254970047,0.6409966471599173,0.5072513655057483,243.0,(in-sample конфигурация) 2026-01..06: +19.8%,2026-07..09: +3.6%,"library {""hold"": 5, ""k"": 2, ""n"": 1}"
141,LIB_349,P_EMA_L,EQ,1d,-0.002571454291021589,0.005419987952336669,-0.047049944589161896,0.6363636363636364,-0.030991614324834108,0.19411607708025258,0.9668706005008361,-0.18437954058989123,-0.25608030245684066,-0.15965506201746174,202.0,(in-sample конфигурация) 2026-01..06: -4.9%,2026-07..09: -1.6%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
142,LIB_049,P_TSMOM,EQ,1d,0.013437656313643938,-0.00016098853666335344,-0.11537456652149558,0.45454545454545453,0.16195297087574348,0.23735358073099633,1.0887973385041922,0.4342734477380159,0.6256816039986709,0.6823279024355322,230.0,(in-sample конфигурация) 2026-01..06: +10.6%,2026-07..09: +17.9%,"library {""n"": 10, ""vn"": 60}"
143,LIB_161,P_XS_MOM,FUT,1d,0.0023285321061848664,0.003027543338248506,-0.06810965994372964,0.5,0.029486939234099816,0.18154638379928656,1.0223740800760257,0.13024256853562416,0.1776393827781458,0.16242096712154777,196.0,(in-sample конфигурация) 2026-01..06: -1.2%,2026-07..09: +3.9%,"library {""hold"": 5, ""k"": 2, ""n"": 60}"
144,LIB_258,P_EMA_S,FUT,1d,0.01374225840819084,-0.02548316634783987,-0.04521239466203042,0.3333333333333333,0.1662263577054764,0.2681604611302646,1.1405905052672345,0.7033494512146093,1.0319787541067857,0.6198764612980302,244.0,(in-sample конфигурация) 2026-01..06: +28.7%,2026-07..09: -3.1%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
145,LIB_089,P_EMA,ALL,1d,0.00169378778479189,0.014175106771290302,-0.1194724424276501,0.5454545454545454,0.02041382495410052,0.3442185129970312,1.0094598420826109,0.048813654624280514,0.06832479459053523,0.05930484324146908,230.0,(in-sample конфигурация) 2026-01..06: +9.4%,2026-07..09: +0.9%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
146,LIB_248,P_TSMOM_S,FUT,1d,0.010462606538567343,-0.019043469852476846,-0.07340861321426928,0.4166666666666667,0.13238042750053408,0.223886811741977,1.1145722145303494,0.5747888215060133,0.8604260897447598,0.5912828293481559,229.0,(in-sample конфигурация) 2026-01..06: +22.9%,2026-07..09: -8.5%,"library {""n"": 20, ""vn"": 20}"
147,LIB_352,P_EMA_S,EQ,1d,0.004962099933023142,-0.002457500682794489,-0.08038773812586442,0.45454545454545453,0.059804091366696295,0.32744902302511036,1.0327196763416315,0.16112517652699238,0.22521031986399043,0.1826363408087195,230.0,(in-sample конфигурация) 2026-01..06: +19.6%,2026-07..09: -0.2%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
148,LIB_240,P_CARRY,FX,1d,0.0003722196406670264,0.013618383251014166,-0.14813053590478376,0.5833333333333334,0.004502368773508352,0.2995355103048496,1.0031112092559724,0.018917533020563527,0.026853522233625946,0.015031168654848655,243.0,(in-sample конфигурация) 2026-01..06: +0.4%,2026-07..09: -9.0%,library {}
149,LIB_348,P_EMA_S,EQ,1d,0.011709148204793317,-0.028396668531286196,-0.07328305807095603,0.45454545454545453,0.14112069053776988,0.3100093891262077,1.0838368637445754,0.3773155857111186,0.5340752610827668,0.45521424668953603,221.0,(in-sample конфигурация) 2026-01..06: +21.7%,2026-07..09: +1.3%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
150,LIB_205,P_XS_MOM,EQ,1d,0.004197180466386878,-0.008190587202989263,-0.032800932589452714,0.4166666666666667,0.050972986868891235,0.13037490073475055,1.0594526541238019,0.3182254567979327,0.4357221276716729,0.39097239255120464,249.0,(in-sample конфигурация) 2026-01..06: +4.9%,2026-07..09: +2.0%,"library {""hold"": 5, ""k"": 2, ""n"": 10}"
151,LIB_285,P_EMA_L,FUT,1d,0.004134647553490306,-0.001594560540979728,-0.061702231236267835,0.45454545454545453,0.0498314913838049,0.15953268474549986,1.0555588638389615,0.2932199468611362,0.4212351256091321,0.3123591348274515,217.0,(in-sample конфигурация) 2026-01..06: +3.8%,2026-07..09: +6.6%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
152,LIB_366,P_TSMOM_S,ALL,1d,0.003040416322164674,-0.026839313853997737,-0.12071581050986424,0.5,0.03692457412942158,0.5665093114275805,1.018640719512165,0.09167422130602718,0.12444176799890888,0.06517911247808646,248.0,(in-sample конфигурация) 2026-01..06: +27.8%,2026-07..09: +3.0%,"library {""n"": 10, ""vn"": 20}"
153,C4_CARRY_FX,candidate,FUT,1d,0.0006994644610198438,0.0036548476946026594,-0.06418981736028118,0.5454545454545454,0.008430067330204337,0.12720551806730065,1.0139737808535048,0.08401735586677253,0.1204190835190502,0.06627123931639695,224.0,"OOS 2026-01..06: Sharpe 0.03, +0.1%, прибыльных мес. 50%","2026-07..09: -3.7%, прибыльных мес. 67%","frozen candidate, vol-target 10%"
