code,secid,strategy,tag,direction,signal_id,entry_ts,exit_ts,trading_day,entry_ref,entry_price,exit_ref,exit_price,qty,entry_atr,initial_stop,final_stop,risk_money,gross_pnl,commission,spread_cost,slippage_cost,net_pnl,net_pnl_check,R,gross_R,exit_reason,bars_held,mae_R,mfe_R,partial
Si,SiU6,TF_EMA_CROSS,TREND,SHORT,2026-06-18|Si|SiU6|TREND|-1|9,2026-06-18 00:00:00+00:00,2026-06-22 00:00:00+00:00,2026-06-18,75206.0,75204.0,75386.0,75388.0,1.4777151686279888,1113.7407174497614,78546.0,78546.0,5000.0,-265.98873035303797,55.63302066850652,1.4777151686279888,4.433145505883966,-327.5326116960618,-327.5326116960564,-0.06550652233921236,-0.05319774607060759,SIGNAL_EXIT,1,0.1465893447278965,0.11762612742278791,False
Si,SiU6,TF_EMA_CROSS,TREND,LONG,2026-06-23|Si|SiU6|TREND|1|10,2026-06-23 00:00:00+00:00,2026-09-14 00:00:00+00:00,2026-06-23,76560.0,76562.0,84197.0,84195.0,1.478292312199962,1113.0730161214017,73222.0,73222.0,5000.0,11289.71838827111,59.41145930808233,1.478292312199962,4.434876936599887,11224.393759714227,11224.393759714227,2.2448787519428453,2.257943677654222,SIGNAL_EXIT,58,0.2536749607735135,3.2534257206896764,False
Si,SiU6,TF_EMA_CROSS,TREND,SHORT,2026-09-15|Si|SiU6|TREND|-1|11,2026-09-15 00:00:00+00:00,2026-09-15 00:00:00+00:00,2026-09-15,84606.0,84604.0,84462.0,84464.0,1.3029988257374583,1263.616735209969,88395.0,88395.0,5000.0,187.63183090619398,55.07385136744515,1.3029988257374583,3.9089964772123746,127.34598423581238,127.34598423579901,0.025469196847162475,0.03752636618123879,ROLL,0,0.06150154457480803,0.1633960527474773,False
Si,SiZ6,TF_EMA_CROSS,TREND,SHORT,2026-09-17|Si|SiZ6|TREND|-1|12,2026-09-17 00:00:00+00:00,2026-09-24 00:00:00+00:00,2026-09-17,85855.0,85853.0,86699.0,86701.0,1.3554078673023169,1213.7868788290039,89495.0,89495.0,5000.0,-1143.9642400031555,58.470262283621004,1.3554078673023169,4.066223601906951,-1207.856133755982,-1207.8561337559859,-0.2415712267511964,-0.2287928480006311,SIGNAL_EXIT,4,0.3185208488160445,0.3627071452901,False
Si,SiZ6,TF_EMA_CROSS,TREND,LONG,2026-09-25|Si|SiZ6|TREND|1|13,2026-09-25 00:00:00+00:00,2026-09-25 00:00:00+00:00,2026-09-25,86100.0,86102.0,85388.0,85386.0,1.329769197279505,1237.3642661133101,82389.0,82389.0,5000.0,-946.7956684630075,57.00986502576694,1.329769197279505,3.989307591838515,-1009.1246102778923,-1009.1246102778924,-0.20182492205557848,-0.1893591336926015,END_OF_DATA,0,0.20212491798648474,0.044148337349679566,False
RI,RIZ5,TF_EMA_CROSS,TREND,LONG,2025-10-24|RI|RIZ5|TREND|1|1,2025-10-24 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-24,100130.0,100150.0,101270.0,101250.0,0.2831174842845856,3436.642542491997,89840.0,89840.0,5000.0,548.0729706276156,24.206556202719693,4.807657637084348,14.422972911253044,504.6357838765618,504.63578387655855,0.10092715677531236,0.10961459412552313,SIGNAL_EXIT,0,0.0788455852481833,0.176921801044704,False
RI,RIZ5,TF_EMA_CROSS,TREND,SHORT,2025-10-28|RI|RIZ5|TREND|-1|2,2025-10-28 00:00:00+00:00,2025-11-20 00:00:00+00:00,2025-10-28,98050.0,98030.0,104300.0,104320.0,0.2872903464743697,3383.941784087487,108190.0,108190.0,5000.0,-3049.073496331111,24.679200879304016,4.878517594129778,14.635552782389333,-3093.266767586932,-3093.2667675869343,-0.6186533535173864,-0.6098146992662222,SIGNAL_EXIT,15,0.7093364581864696,0.0858619096566841,False
RI,RIZ5,TF_EMA_CROSS,TREND,LONG,2025-11-21|RI|RIZ5|TREND|1|3,2025-11-21 00:00:00+00:00,2025-12-16 00:00:00+00:00,2025-11-21,104280.0,104300.0,110650.00000000001,110630.0,0.3303852684673184,2939.0369765428636,95480.0,95480.0,5000.0,3573.772883086573,30.1456438682024,5.61031849778112,16.83095549334336,3521.185965227238,3521.185965227246,0.7042371930454475,0.7147545766173146,ROLL,17,0.022441273991124475,0.9941484378068144,False
RI,RIH6,TF_EMA_CROSS,TREND,LONG,2025-12-18|RI|RIH6|TREND|1|4,2025-12-18 00:00:00+00:00,2026-02-10 00:00:00+00:00,2025-12-18,108320.0,108340.0,112259.99999999999,112240.0,0.35715457958424096,2715.3760573422464,100190.0,100190.0,5000.0,2389.567415519088,33.44484647939089,6.0648919175611375,18.194675752683413,2331.8630013694547,2331.863001369453,0.46637260027389094,0.47791348310381765,SIGNAL_EXIT,33,0.25229950377054333,1.466490865666283,False
RI,RIH6,TF_EMA_CROSS,TREND,SHORT,2026-02-11|RI|RIH6|TREND|-1|5,2026-02-11 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-11,112120.0,112100.0,114570.0,114590.0,0.41146205942817776,2351.4797607377714,119160.0,119160.0,5000.0,-1711.8382347803604,39.59761320840408,6.987094835838207,20.96128450751462,-1779.3842273321156,-1779.3842273321172,-0.3558768454664231,-0.3423676469560721,SIGNAL_EXIT,1,0.3745082832009278,0.05310192075237037,False
