family,tf,cls,configs,ic_mean,ic_pos_months,top_minus_bottom,ens_oos_mean,ens_pos_months,ens_202601,ens_202602,ens_202603,ens_202604,ens_202605,ens_202606
U_VOL_BREAK,2,EQ,864,0.8685052311134033,6,34.90538196318186,-26.10194218168495,0,-23.76032782823176,-24.94173985118728,-25.201078383618643,-28.41020401986036,-27.543320836084316,-26.75498217112734
R_VWAP,1,EQ,1296,0.8672530187050876,6,33.8474960648301,-17.92429791345604,0,-18.24960203320737,-15.829721353489097,-17.855843756650938,-18.105670597178932,-17.36217496825539,-20.14277477195454
U_BAR_PRESSURE,5,FUT,1296,0.8632991049137054,6,32.79809588164414,-16.89685488630259,0,-16.93818667598201,-16.79721803915514,-16.802584903606924,-17.399593772906936,-16.431038183935613,-17.01250774222892
T_DONCH_STOP,5,EQ,1080,0.8629900564805771,6,33.72890834202419,-13.99996560739587,0,-12.025781977890725,-14.419659031096772,-13.093302931314103,-14.571323276790874,-15.385277550179921,-14.504448877102813
U_OBV,5,EQ,432,0.8625935511501601,6,31.895127753757247,-13.676181001434111,0,-13.178464705348471,-13.750853266855863,-13.020953312788514,-14.01539253218045,-14.905088059247575,-13.186334132183791
T_MTF,3,EQ,1728,0.8601206578211057,6,33.482436617736994,-19.81102352193314,0,-20.900032659575526,-19.25237311083606,-17.848901984048535,-19.673223755881864,-21.88712107099785,-19.304488550259016
R_RSI,10,FUT,5184,0.8589843439573105,6,39.62079662124241,-14.674939254563348,0,-15.200717383570531,-13.120044913547702,-15.47719908431223,-14.933864743596882,-14.170512699293171,-15.147296703059586
T_HMA,5,EQ,1080,0.8585833772084789,6,38.162618217975385,-14.095548629649253,0,-13.156261555173176,-13.338654417778063,-12.731879961759118,-14.442320261068,-15.651845703693764,-15.252329878423394
T_ADX,2,FUT,1944,0.8556416433044559,6,34.84982152634725,-17.16719457805228,0,-13.676511522905075,-17.2337145998539,-20.11667230765222,-18.209848001644133,-16.635411103436425,-17.131009932821932
V_REGIME_TREND,2,EQ,1296,0.8556096142770521,6,31.39037058209477,-14.88046711025737,0,-13.724725783274055,-14.695278360229075,-14.524574240340463,-16.229895502417218,-16.65095104290016,-13.457377732383256
T_KELTNER,3,EQ,1944,0.855580003743862,6,31.542159390074346,-20.424983516278697,0,-18.87955439054218,-19.86577109663177,-19.303240772902026,-21.784956547415305,-22.270403072723244,-20.445975217457658
T_ADX,3,EQ,1296,0.8553357672414951,6,31.400308027073148,-17.945908818696655,0,-15.750134416674491,-16.777748083934608,-18.5600642499185,-19.006828459365565,-18.964934410519753,-18.615743291767004
T_SUPERTREND,3,FUT,2916,0.8552766081200391,6,30.382984623652344,-12.713149621685892,0,-11.132993276570609,-13.020986207480444,-13.058256884403333,-13.187177495547804,-12.539299622245133,-13.340184243868038
R_VOLSPIKE_FADE,2,EQ,864,0.8539410536599065,6,32.11167137049151,-21.78135514338197,0,-18.963812439333903,-16.05985578316402,-21.432966551031633,-23.576002957993186,-23.87703574361009,-26.778457385158962
R_RSI,15,EQ,3456,0.8528451503874875,6,35.41604122437641,-13.18516308974761,0,-12.591275412788905,-10.568932371772672,-14.581977236561547,-13.392138291669806,-12.428478417047467,-15.548176808645264
T_PRICE_MA,5,EQ,2160,0.8521091486145007,6,30.906781178614576,-18.09484725647273,0,-18.95643975501131,-18.00088012072308,-16.466560785096434,-18.06306602562929,-19.571213231842584,-17.51092362053368
M_TSMOM,3,FUT,5832,0.8519369113875818,6,36.77993721700885,-11.68253748355398,0,-10.370395264774437,-12.548239306257804,-12.09766649394431,-12.336090825709267,-11.714656325154069,-11.028176685483995
R_BB,3,FUT,5184,0.845847929630921,6,44.081693520020714,-18.45682901269055,0,-16.293419211200924,-15.400560857031321,-21.203949110266336,-19.586965918592384,-17.756790973775356,-20.499288005276988
M_ROC_VOTE,5,EQ,1728,0.8438578736202772,6,27.554057337612637,-17.70717341818683,0,-18.594759675332064,-16.66222557618883,-15.421015632167112,-17.70277972118184,-19.455839585998202,-18.40642031825294
V_NR_BREAK,5,FUT,972,0.8436731482933016,6,39.38051793333391,-13.232826959376375,0,-11.444156102710835,-13.700334191925675,-12.416949780080104,-14.560124993917835,-14.408130383314745,-12.867266304309057
R_EXTREME,2,FUT,3888,0.8365768225297291,6,35.653914272129306,-15.629023978254429,0,-16.147315922494847,-12.227061170587083,-16.623369563376432,-15.335486943643247,-15.58877633516175,-17.85213393426321
R_BB,5,EQ,3456,0.8327729826836512,6,37.231343377075916,-15.039737256049762,0,-13.13914526017253,-12.757940408754848,-15.740938587560196,-15.810900844921365,-14.940852349458698,-17.84864608543092
T_DONCH_STOP,5,FUT,1620,0.8319179536967551,6,28.94391621651974,-11.256881837634923,0,-9.727349392878843,-13.186318847175382,-11.590948803259442,-11.664835224710432,-11.21133582772063,-10.16050293006481
T_EMA_X,2,FUT,5508,0.8314566808059775,6,32.53537654745147,-11.583445074338284,0,-9.650544103491818,-12.561801188455195,-12.68721447375134,-12.269598405857375,-11.18241462054059,-11.149097653933378
T_MTF,3,FUT,2592,0.8282399586293935,6,27.990713700688655,-14.91918298812593,0,-13.307776181757799,-16.704316149341043,-14.75763762228801,-16.09606079954693,-15.721857727145826,-12.92744944867598
U_VOL_BREAK,2,FUT,1296,0.8271237101550647,6,26.468752105770392,-19.11544114262134,0,-17.910171354310478,-20.885434084373596,-19.00844789424161,-19.61261446818016,-19.4881497907446,-17.787829263877597
R_BB_LIMIT,5,FUT,2916,0.8260191474036814,6,33.072831776184465,-17.790338564766177,0,-16.19788160925578,-13.720277830285495,-18.628307997748188,-19.606642131409703,-17.57482755760085,-21.014094262297036
V_RANGE_EXP,3,FUT,1944,0.8225120871061361,6,31.148628312214402,-11.308836946617868,0,-10.019533440281196,-10.64272117289991,-11.881657753395505,-11.94815562392221,-11.214749546687028,-12.146204142521368
T_EMA_X,3,EQ,3672,0.8191658371187804,6,28.50555267516116,-12.312983817433514,0,-12.062007214305863,-12.01164884112027,-11.334132318313946,-12.635918550787316,-13.741130397412784,-12.093065582660907
T_DONCH,5,EQ,1080,0.8183690572437046,6,25.42932644886264,-12.37752365849736,0,-10.753195448019287,-12.08893675332272,-11.998831312609541,-12.897353517015311,-13.665022872439652,-12.86180204757765
R_VOLSPIKE_FADE,2,FUT,1296,0.8180192444064486,6,28.351120868490508,-16.724232328220726,0,-16.153279859401426,-12.98548180654263,-16.280933163928108,-17.827625596946802,-18.07621457702014,-19.021858965485247
M_ROC_VOTE,5,FUT,2592,0.8158300581822339,6,23.597932471183267,-12.35951389788792,0,-11.237344904113414,-14.145048561279925,-12.182873759475031,-13.076677646397602,-12.795442405409181,-10.719696110652363
U_SIGNED_VOL,5,FUT,3888,0.8107740186946663,6,31.329183458041843,-13.089001476637003,0,-12.170093835265387,-13.318457784273178,-13.839602808186601,-13.183576543798575,-12.785551649656712,-13.236726238641568
R_MA_DEV,3,FUT,2916,0.8102601178441787,6,35.86305067845594,-18.010802252986053,0,-17.028077285109546,-15.688410705454597,-19.310057288203247,-18.824407869421453,-17.333627473750067,-19.8802328959774
V_SQUEEZE,2,EQ,1728,0.8082177616308526,6,23.534057762236927,-19.343394090871847,0,-18.271728144051057,-18.07671004074896,-19.44635052355623,-20.65561405306587,-20.7594767309167,-18.850485052892257
R_EXTREME,3,EQ,2592,0.8077154777188916,6,32.37059067289525,-13.360651975235088,0,-12.627810350529424,-10.11236309643527,-13.05420981933193,-13.675684419894852,-13.626034679860375,-17.067809485358676
M_TSMOM,5,EQ,3888,0.807165254537053,6,30.644875993493326,-10.979689464280277,0,-10.528006453993441,-10.834175432235453,-10.237942945625546,-11.203162122132717,-12.27491136334569,-10.799938468348813
T_KELTNER,3,FUT,2916,0.8060764317934789,6,25.72802781800938,-15.246617168608267,0,-13.460637606721983,-16.21571979084251,-16.122790994079114,-15.792107369971452,-15.768942461506859,-14.11950478852767
R_VWAP,1,FUT,972,0.8041748392233816,6,29.116192490679456,-14.94103642676631,0,-13.670023105007317,-12.88484626853209,-16.770303562185617,-15.718904990640487,-14.037896224240626,-16.56424440999173
U_OBV,5,FUT,648,0.7974769134079586,6,24.694264313133843,-9.555709136767502,0,-7.995766892762458,-10.688089556786156,-10.337164799279055,-9.528299063816473,-9.338691714180461,-9.446242793780414
T_HMA,5,FUT,1620,0.7974007128162773,6,30.154284543279868,-10.027876636174808,0,-8.446745993814634,-10.823120810279942,-10.745740773487569,-9.875547831178636,-10.436301978441982,-9.839802429846081
U_VOL_BREAK,3,EQ,864,0.7952088376965637,6,25.147308450586795,-17.986161091686103,0,-16.518498153624186,-18.408267350630688,-16.494682827368198,-19.42019603649798,-19.18746300445755,-17.887859177538004
T_SUPERTREND,5,EQ,1944,0.7941743391416988,6,23.18357518186519,-11.675664343390025,0,-10.646078744328308,-10.883604513619941,-11.219683583075355,-12.058742735594064,-13.232855336375977,-12.0130211473465
V_NR_BREAK,10,EQ,648,0.7930420320766028,6,27.466347245712296,-10.005189082415866,0,-8.882687239827794,-9.810687227492478,-9.116890467361914,-10.957707047371882,-11.638092950876128,-9.625069561565
I_ORB,1,EQ,1728,0.7926283885238418,6,21.755310461713453,-11.825075958949014,0,-10.09896689124604,-11.493341061036674,-11.614739104566368,-11.73147962944915,-12.922721044819209,-13.08920802257664
M_ACCEL,10,EQ,864,0.7907127823321698,6,22.785864376891293,-15.146557175477264,0,-14.58713571128087,-13.848758663522355,-14.087461425404026,-15.791368336312852,-16.700401870033907,-15.86421704630957
T_PRICE_MA,5,FUT,3240,0.7871092058124455,6,25.92839976107049,-13.03388779091546,0,-11.160918023010563,-14.576600130003913,-13.534062817112876,-14.321416294510458,-12.953004990638554,-11.6573244902164
V_SQUEEZE,2,FUT,2592,0.7853873466251734,6,23.088611769650626,-16.21759663279928,0,-14.975827091944582,-17.02013332421461,-16.078587274591662,-16.617960295160728,-15.71166782943834,-16.901403981445757
V_RANGE_EXP,5,EQ,1296,0.7845178328087606,6,26.202443694006305,-10.367963951358346,0,-9.35371334544703,-9.70136297521798,-9.592422352832584,-10.867184261795217,-10.910820634331543,-11.782280138525726
V_REGIME_TREND,2,FUT,1944,0.7804045305832493,6,22.945615309442672,-10.136216033502025,0,-9.604961894222358,-11.598287776466364,-9.95906321089735,-11.29097418961262,-10.237894108009666,-8.126115021803795
R_EXTREME,3,FUT,3888,0.779706959511624,6,26.69277911836942,-11.653932297814462,0,-12.800709727709902,-8.637267824796634,-11.207134699538951,-11.802112496749436,-12.201526819050114,-13.274842219041728
R_MA_DEV,5,EQ,1944,0.7753254888639928,6,29.5599261420264,-14.19057479699486,0,-12.495385329126208,-12.093868159697617,-15.03126513832887,-14.739589354225412,-13.889361100519062,-16.893979700071977
R_VWAP,2,EQ,1296,0.7739400784890509,6,24.36194017382881,-12.48175098883632,0,-12.619533205421472,-10.380892248582073,-12.887122723179168,-12.323820036514023,-11.732125625500434,-14.947012093820739
T_MTF,5,EQ,1728,0.7719424425592116,6,22.810112397640882,-13.665209453008933,0,-14.6366161825875,-13.359552297399048,-12.472424930792483,-13.059151484471082,-15.454392711336835,-13.009119111466644
R_VOLSPIKE_FADE,3,FUT,1296,0.7686358806385725,6,22.60631615421185,-12.696971520726,0,-10.507693853732622,-9.518655793792279,-12.32514484480774,-14.31494014788309,-14.583710656597397,-14.93168382754287
T_DONCH,5,FUT,1620,0.7679483079350032,6,20.874792488252798,-9.455382789529375,0,-7.757357547518147,-11.41887421517679,-10.482711211162174,-9.08568629750465,-9.588250275958655,-8.399417189855832
I_ORB,1,FUT,1296,0.7622159102481522,6,19.134847202011894,-9.861356878803837,0,-7.5896544200751705,-11.962214237831352,-11.794621205486333,-9.913810366678161,-9.941051457495107,-7.9667895852569055
V_REGIME_TREND,3,EQ,1296,0.7609527396471627,6,22.579134328294106,-10.655696573111197,0,-10.038038149100695,-10.839835504523522,-10.089480388567923,-11.35482620293255,-12.496931897892239,-9.115067295650247
V_SQUEEZE,3,FUT,2592,0.7589054357042344,6,19.204348155129825,-12.243871994176667,0,-11.441114043303926,-12.901177318740602,-12.382826929611555,-11.774589094950947,-13.050933642452666,-11.912590936000319
U_BAR_PRESSURE,10,EQ,864,0.7584117325295786,6,20.891375782137274,-12.527910977476651,0,-12.037673758612215,-11.322595578734859,-10.853193915229928,-12.296561386229241,-14.230878253385088,-14.426562972668576
U_VOL_BREAK,3,FUT,1296,0.7544981245947276,6,19.046768631040567,-13.471863120112138,0,-12.175350482563749,-15.451338196057392,-14.327354055846042,-13.329672429210913,-14.363950180856616,-11.183513376138103
V_SQUEEZE,3,EQ,1728,0.7520226340625268,6,18.826004154619604,-14.220199623933281,0,-12.747694213150387,-13.77068529849136,-13.590028855070612,-15.375375843083363,-15.617666413396385,-14.219747120407574
R_BB,5,FUT,5184,0.7511439541782234,6,28.92084038754111,-12.34271268587652,0,-11.470104264781211,-10.012533257218402,-13.640186464146328,-13.015814810275765,-11.68116065884611,-14.236476659991302
T_KELTNER,5,EQ,1944,0.7507911977767074,6,20.850366560826412,-12.865506822385306,0,-11.777665142043023,-12.276189473133124,-11.901901718308455,-13.791450197340454,-14.516479245025765,-12.929355158461023
T_ADX,3,FUT,1944,0.749424383845042,6,23.319442680601597,-12.559335146160768,0,-10.078247138286466,-12.741839069189025,-15.042909492390972,-13.074828096308911,-11.73469196016169,-12.683495120627533
T_EMA_X,3,FUT,5508,0.7462399665579591,6,23.556427250243445,-8.347240327021625,0,-6.931898377536306,-9.479973971091631,-9.333368082218216,-8.581311526436881,-7.83387145836705,-7.92301854647967
R_VOLSPIKE_FADE,3,EQ,864,0.7405535604291957,6,21.066200660302684,-15.51278727337949,0,-14.433898146734602,-11.221055187631267,-14.97002217175894,-16.484862262777593,-16.399744968700332,-19.567140902674197
T_ADX,5,EQ,1296,0.7391326965831359,6,20.13282180768998,-11.655242878214509,0,-9.970753697928439,-11.20602830490554,-11.987429411827675,-11.892539406962891,-12.245790556823666,-12.628915890838844
T_DONCH_STOP,10,EQ,1080,0.7382960973300127,6,19.7483512423128,-7.951197319089541,0,-7.2492700378486035,-8.232233428925298,-7.516635894578023,-7.759978419151614,-9.432507937555133,-7.516558196478578
R_RSI,15,FUT,5184,0.7361582910920835,6,26.956600809686034,-10.331548993994423,0,-11.021577010292589,-8.224170181066217,-10.177678700106192,-10.593016318439592,-9.518450760799043,-12.454400993262903
R_BB_LIMIT,10,EQ,1944,0.7311835457632784,6,20.208637773513825,-11.22779185597414,0,-9.55558645886828,-9.10466607023675,-12.026540095421986,-11.737013056870717,-10.972472937483078,-13.97047251696403
M_ACCEL,10,FUT,1296,0.7267529234849911,6,18.413314157980064,-10.668622155533397,0,-8.860545068248511,-11.154725974997776,-11.908743172744698,-10.607319595439273,-11.342858217249049,-10.13754090452108
M_TSMOM,5,FUT,5832,0.7199021939701679,6,25.292063364842644,-7.671535702468229,0,-6.858463281209819,-8.94268598805331,-7.698604071160529,-8.02093758783472,-8.131652019914258,-6.376871266636738
T_MTF,5,FUT,2592,0.717654923364028,6,18.729449001296874,-9.429235733764747,0,-8.7838834437924,-11.700273784140688,-9.230993876103353,-10.515807020560844,-9.435870421403605,-6.908585856587594
T_HMA,10,EQ,1080,0.7175709090463389,6,22.570082179608708,-8.744424097478756,0,-8.148063706983997,-8.244744773925934,-7.778233774181469,-8.960942821103107,-10.145749028396963,-9.188810480281063
I_PDAY_BRK,1,EQ,288,0.7159968384106316,6,17.200670337393117,-7.892299483053116,0,-7.376849792051782,-8.00434496956121,-6.38884936499709,-7.596374270369798,-9.70368801174504,-8.283690489593782
U_SIGNED_VOL,10,EQ,2592,0.7116411003502202,6,20.30020032242153,-9.363284867832236,0,-8.72625560000064,-8.907878482359404,-9.390675012396485,-9.458879805652263,-9.89339750972557,-9.802622796859046
T_SUPERTREND,5,FUT,2916,0.7006811286289256,6,18.13821154012145,-7.6677706500423986,0,-6.37107231685,-8.31301602601636,-8.328595800263923,-7.6347999894921195,-7.9692485055509925,-7.3898912620809964
U_BAR_PRESSURE,10,FUT,1296,0.6977889344785903,6,17.3069891478173,-10.124772054497084,0,-10.032058713118538,-10.177734456690885,-10.31308452283526,-9.344368800781382,-9.606967522988464,-11.274418310567976
U_OBV,10,EQ,432,0.6973155525866072,6,17.748788886285322,-7.8812996776828825,0,-7.265751179046101,-7.557582045688814,-6.150413445402221,-9.084235203470842,-8.865096894839182,-8.36471929765013
V_NR_BREAK,10,FUT,972,0.6942751624090603,6,22.106917176608903,-7.454243935435904,0,-6.800003239473813,-7.671245261548338,-6.96481020440599,-8.989502294592604,-7.677907188083467,-6.621995424511207
M_ROC_VOTE,10,EQ,1728,0.6926096823504947,6,15.835504790203041,-9.817329593461125,0,-9.965834703370378,-9.551964427148434,-8.654321895467596,-9.697427111424476,-11.753409301604185,-9.28102012175168
V_RANGE_EXP,5,FUT,1944,0.6903751043393994,6,20.09336829091633,-7.1853542581479575,0,-6.4503925452583495,-7.031634877813099,-7.0147245917084655,-7.834424018907005,-7.085963761969027,-7.694985753231795
R_EXTREME,5,EQ,2592,0.6877487181501801,6,20.696110819426895,-8.936408214518954,0,-9.208374568488052,-6.492146290756989,-8.659320778951242,-9.27629850062357,-9.08875874883117,-10.893550399462693
T_PRICE_MA,10,EQ,2160,0.684547397998747,6,18.149871665695912,-10.384726431370588,0,-10.679263256704713,-10.631747989830773,-9.500012561134499,-10.70413966707714,-10.904243779714552,-9.888951333761852
V_NR_BREAK,15,EQ,648,0.6826567646737226,6,17.863475349589407,-7.069007097316486,0,-5.520106035591769,-6.8476617476135475,-6.211733548523918,-7.924700071907209,-9.234362172819718,-6.675479007442756
I_PDAY_BRK,1,FUT,216,0.6819045310252116,6,15.305087866630068,-5.318063159946724,0,-5.8636062169958585,-5.835079108333923,-5.453348789041559,-6.707006649941015,-3.9770389368787757,-4.072299258489209
T_EMA_X,5,EQ,3672,0.6791330924403619,6,18.55269010025666,-8.425139435612804,0,-8.11308443693829,-8.245424632407634,-7.7650836512724775,-8.757286924515663,-9.571438288068215,-8.098518680474545
R_MA_DEV,5,FUT,2916,0.6756625757985385,6,22.160685507513794,-11.070094652574157,0,-10.803611415061456,-9.854122043627505,-11.153087752607915,-11.583244951579898,-10.782346821534274,-12.244154931033902
T_KELTNER,5,FUT,2916,0.6756152095638505,6,15.876736117223151,-8.812632889298794,0,-6.909554352148287,-10.220344874872673,-9.806087921596802,-9.37052429861574,-9.096056259816695,-7.473229628742564
R_VWAP,2,FUT,972,0.6755345114257989,6,19.472460792119666,-10.558015785372142,0,-10.224856567252644,-8.669242555608722,-11.658230707964076,-10.24104396041738,-10.118040817521116,-12.436680103468918
R_VWAP,3,EQ,1296,0.672092191163233,6,18.877095496409638,-9.785844007016868,0,-9.870902266560048,-7.931487880412799,-10.33092002348455,-9.616087791848967,-9.10274158169524,-11.862924498099597
M_ACCEL,15,EQ,864,0.6695521094107564,6,16.747752835378563,-10.674556776452624,0,-9.754064366172551,-11.02024113438546,-10.139882521347044,-10.868757437460065,-11.211621284390457,-11.052773914960152
U_VOL_BREAK,5,EQ,864,0.6647564370578255,6,15.269261396595956,-11.446975820092655,0,-10.645676998686385,-10.977029107146985,-10.571151425519858,-12.220048063674508,-12.051425586416347,-12.216523739111844
T_DONCH_STOP,10,FUT,1620,0.6638322238265585,6,17.124325094293734,-6.2958649679845875,0,-5.382558274745522,-8.224705379730093,-5.679257367418115,-6.954438483555238,-7.233229526907107,-4.301000775551443
V_REGIME_TREND,3,FUT,1944,0.6633891621335964,6,16.256334629107474,-7.05618872656223,0,-6.544750075810101,-8.693082486604332,-7.40024022543821,-7.492240753992595,-7.357682076350878,-4.84913674117726
T_DONCH_STOP,15,EQ,1080,0.6495467277524275,6,14.688521130595232,-5.7589754887573825,0,-5.457429487835551,-6.359237418956147,-5.289233495354846,-4.857939989423905,-7.834862450381048,-4.755150090592796
T_HMA,15,EQ,1080,0.646025550052388,6,16.14836156311482,-6.513180051231752,0,-5.947115394876386,-6.237672748233314,-5.83686940749701,-7.002051725412457,-7.395205287236827,-6.660165744134515
R_EXTREME,5,FUT,3888,0.6429325911660413,6,16.569071793666552,-7.994166422833161,0,-9.882134381304938,-6.70661789764709,-7.003232564942449,-9.300448799078913,-7.411169913438138,-7.661394980587437
U_BAR_PRESSURE,15,EQ,864,0.6365460204354242,6,14.893166600964326,-8.45367626161437,0,-9.167200136146624,-8.859653978480035,-7.142758956890649,-8.472295181441861,-10.96654476720347,-6.113604549523577
R_RSI,30,EQ,3456,0.6341159292598352,6,16.143639043883816,-6.524809005774308,0,-6.083285370926809,-5.887612240027491,-7.771470223599093,-6.581745957309519,-5.649536960081179,-7.175203282701753
T_ADX,5,FUT,1944,0.6324314103971246,6,15.707318029633505,-7.960607385235062,0,-6.653842871525353,-8.701066428345369,-9.203297904897044,-8.35603178463917,-7.1124326538131575,-7.736972668190273
M_TSMOM,10,EQ,3888,0.6296889864633993,6,18.161770161178868,-6.690518994566298,0,-6.512525115201193,-6.874718474266647,-6.332962841054059,-6.343012895857534,-7.62502390882586,-6.454870732192497
V_SQUEEZE,5,EQ,1728,0.6280821961330441,6,13.684155024997494,-9.317155380594114,0,-8.615454090723393,-9.277045079210096,-9.008749007471616,-9.504330860966775,-9.768054474394392,-9.729298770798415
R_BB_LIMIT,10,FUT,2916,0.6231378532874027,6,16.161728984611212,-9.607873218096067,0,-9.283986173407557,-6.593913799694753,-9.9567194418174,-10.3795187999573,-9.219129977124503,-12.213971116574887
R_BB,10,EQ,3456,0.6204149322838748,6,18.602369076532934,-7.766488135536897,0,-7.436573954729474,-6.515847919705375,-8.314707840323212,-7.672452965732382,-7.521440736633743,-9.137905396097198
U_SIGNED_VOL,10,FUT,3888,0.6202572801327927,6,15.843873477810652,-7.447853323113492,0,-7.127370553452491,-7.394361198399236,-7.8310529900203285,-7.5686309644385785,-7.457854604603148,-7.307849627767165
U_SIGNED_VOL,15,EQ,2592,0.6200894754444416,6,15.181093878784546,-7.216304368179524,0,-6.85479324125251,-6.720987013533774,-7.039326396722538,-7.227799532217641,-7.669882427921167,-7.785037597429505
M_ACCEL,15,FUT,1296,0.6176900234431975,6,14.094901681031994,-7.078293139469562,0,-6.554981213365892,-8.7371492334764,-6.42883185935158,-7.822968862660591,-7.827717593712314,-5.098110074250593
V_REGIME_TREND,5,EQ,1296,0.6169299104148758,6,14.213502949173156,-7.115980564016948,0,-7.236036454502908,-7.717284976733121,-6.755861565599425,-6.837347038884307,-8.239079236905866,-5.910274111476063
R_BB_LIMIT,15,EQ,1944,0.6142493387764977,6,14.04255981778178,-7.932824662741393,0,-7.161836868863509,-5.747708921170293,-8.527851797720567,-8.377214549294948,-7.308155917632466,-10.474179921766579
T_HMA,10,FUT,1620,0.6132689520887996,6,18.197243515268593,-5.65597591484763,0,-4.936958856930204,-6.513700179467208,-5.48342589572086,-5.546678767960394,-5.876356364676275,-5.578735424330844
T_DONCH,10,EQ,1080,0.6053983893384046,6,12.774008225106963,-6.731173453486367,0,-5.565454097419659,-6.476533769945502,-6.879742269508445,-6.7069024030831725,-7.882161754183828,-6.87624642677759
R_VOLSPIKE_FADE,5,FUT,1296,0.6026269997975252,6,15.486675489024087,-7.7365989316991675,0,-7.848858016690276,-6.2710607235009475,-4.774175559691901,-10.723506186088821,-8.409240402700703,-8.392752701522351
U_OBV,15,EQ,432,0.5993983265132855,6,12.329632835927134,-5.5646580255875095,0,-5.328758884758281,-5.7268130982167795,-5.266945767320635,-5.942046871462217,-6.939773664580078,-4.183609867187073
V_NR_BREAK,15,FUT,972,0.5971412374150814,6,16.435491192117475,-5.769784031122968,0,-5.520010861492185,-6.122376945178822,-5.032609196159336,-7.315319082289443,-6.326314644608668,-4.302073457009353
T_EMA_X,5,FUT,5508,0.5943693695865382,6,14.931024270793273,-5.4409879788681375,0,-4.6781044837640255,-6.399399175123573,-6.003676681189259,-5.777128782201787,-4.896039753539185,-4.8915789973909956
I_PDAY_BRK,5,EQ,288,0.5913513620169273,6,10.988181266214712,-5.468149030511363,0,-5.104920963625948,-5.8139047933896775,-3.44274574132135,-5.306809786353164,-7.636782879296043,-5.5037300190819956
U_VOL_BREAK,5,FUT,1296,0.5845033441405093,6,12.036348539322079,-8.260613470362566,0,-7.335890051837376,-10.919597723346302,-8.936610943901224,-7.117241008597619,-8.786817880836542,-6.467523213656337
T_PRICE_MA,10,FUT,3240,0.5814992258209002,6,13.055994925722473,-6.979583850571017,0,-6.049316314523605,-9.08839564964058,-7.475148915074745,-7.421608364103898,-6.508638645655009,-5.334395214428262
U_OBV,10,FUT,648,0.5770789524552221,6,12.665661224078372,-5.374707613466164,0,-4.307245483800096,-7.4438457291848215,-6.222470151485069,-4.931465043048584,-4.9713575814906035,-4.371861691787814
M_ROC_VOTE,10,FUT,2592,0.5741518966586242,6,12.100863401924604,-6.239944789362227,0,-5.449441515305272,-9.083802796571643,-5.7761197337561985,-6.64430038241764,-6.2509737437115955,-4.235030564411009
R_VWAP,3,FUT,972,0.5684818601055479,6,14.809571637078898,-8.075948749946468,0,-8.057207667943223,-6.431332092548402,-9.278564847416767,-7.601701973197354,-7.359135324641222,-9.727750593931846
V_NR_BREAK,30,EQ,648,0.568285268953553,6,12.052319873734191,-6.161452486601987,0,-4.182063061526425,-5.519062143412302,-5.432422313081977,-7.1198382547021115,-8.116608043226714,-6.598721103662391
R_VOLSPIKE_FADE,5,EQ,864,0.5662713934974634,6,12.722846243907574,-10.046510662843191,0,-9.380911527832664,-6.865034987203526,-8.729493205333585,-10.58423580400851,-11.256959938303762,-13.46242851437711
T_MTF,10,EQ,1728,0.5655454362418999,6,12.25154104569495,-7.69096566887124,0,-8.819928676803306,-8.3148532295806,-6.831873099287512,-7.048571903959523,-8.966497005510735,-6.164070098085757
I_TOD,1,EQ,3168,0.5655141253241228,6,13.740533527900801,-7.639317069056518,0,-6.695959224806044,-6.8078886422198766,-7.932522702735388,-8.061225848899491,-7.808742413688011,-8.529563581990304
T_SUPERTREND,10,EQ,1944,0.5650254139905653,6,11.758104996359185,-6.764399581448575,0,-5.417647052148387,-6.032106582011259,-6.576825033497741,-7.2444886335176015,-7.560998354513732,-7.754331833002723
U_BAR_PRESSURE,15,FUT,1296,0.5648449972153294,6,11.590294540981114,-7.167167005484068,0,-7.688018823229314,-8.044856966478877,-8.252418750289364,-6.155408493809006,-7.339824900128974,-5.522474098968881
V_RANGE_EXP,10,EQ,1296,0.5635840902032113,6,13.223098722462884,-5.697972346402719,0,-4.890439743059628,-5.331908358570478,-5.1272294587950205,-5.6527807129290375,-6.050974496401468,-7.134501308660691
R_VWAP,5,EQ,1296,0.5634856694022371,6,13.361904704839377,-7.11927821891937,0,-6.94129689604193,-5.565776655374446,-7.9791662259816905,-7.233951851661882,-6.202766620822233,-8.792711063634043
R_MA_DEV,10,EQ,1944,0.5618454736422281,6,14.523338252777803,-7.2581042354980925,0,-6.124814181275893,-6.272082250737372,-7.5892428848787326,-7.139756836092586,-7.722517965873874,-8.700211294130096
T_PRICE_MA,15,EQ,2160,0.5560505432904937,6,12.799319819558898,-7.27009951189893,0,-7.329162681910739,-8.242749676661067,-6.881215257793767,-7.253228823767588,-8.122049699931482,-5.792190931328934
I_ORB,5,EQ,1728,0.5553870326801774,6,10.670547923520862,-6.004518061676671,0,-5.509732116956574,-6.036479085855159,-5.703419637974426,-5.89745013258646,-7.4605158526312545,-5.419511544056156
I_PDAY_BRK,15,EQ,288,0.5522116504841447,6,8.52856807315005,-4.40986959026857,0,-3.794266628610996,-4.5196505379531455,-3.8025439173445172,-3.8458035638881034,-6.6237269226934545,-3.873225971121203
I_PDAY_BRK,5,FUT,216,0.5515766303238739,6,11.12617415133488,-3.741237333330245,0,-3.3667810153535758,-5.262483824081785,-4.14702977366205,-4.839118643479845,-3.211430594629217,-1.6205801487749982
