code,secid,strategy,tag,direction,signal_id,entry_ts,exit_ts,trading_day,entry_ref,entry_price,exit_ref,exit_price,qty,entry_atr,initial_stop,final_stop,risk_money,gross_pnl,commission,spread_cost,slippage_cost,net_pnl,net_pnl_check,R,gross_R,exit_reason,bars_held,mae_R,mfe_R,partial
TF_EMA_CROSS:RN,RNU6,TF_EMA_CROSS:RN,TF_EMA_CROSS,LONG,2026-07-24|TF_EMA_CROSS:RN|RNU6|TF_EMA_CROSS|1|111,2026-07-24 00:00:00+00:00,2026-08-17 00:00:00+00:00,2026-07-24,35593.0,35595.0,32051.0,32049.0,3,1807.470400912981,30172.0,30172.0,16334.392499999998,-10626.0,50.733000000000004,3.0,9.0,-10688.733,-10688.733,-0.6543697906120477,-0.6505292437413881,SIGNAL_EXIT,15,0.712239527732666,0.22957694937231368,False
TF_EMA_CROSS:SR,SRU6,TF_EMA_CROSS:SR,TF_EMA_CROSS,LONG,2026-07-29|TF_EMA_CROSS:SR|SRU6|TF_EMA_CROSS|1|112,2026-07-29 00:00:00+00:00,2026-08-18 00:00:00+00:00,2026-07-29,27841.0,27843.0,27386.0,27384.0,8,778.619346108274,25507.0,25507.0,18831.372,-3640.0,110.45400000000001,8.0,24.0,-3782.454,-3782.454,-0.20085918328202534,-0.1932944662768066,SIGNAL_EXIT,13,0.30162433199237954,0.6639983533860412,False
TF_EMA_CROSS:BR,BRU6,TF_EMA_CROSS:BR,TF_EMA_CROSS,LONG,2026-08-12|TF_EMA_CROSS:BR|BRU6|TF_EMA_CROSS|1|120,2026-08-12 00:00:00+00:00,2026-08-27 00:00:00+00:00,2026-08-12,90.1,90.12,89.6,89.58,1,4.757214099802381,75.84,75.84,12196.754748420019,-424.5285,38.143885725000004,8.49057,25.47171000000531,-496.63466572500533,-496.63466572500533,-0.04071859080296256,-0.03480667675596198,ROLL,11,0.32648662797092326,0.33275182978699663,False
TF_EMA_CROSS:GZ,GZU6,TF_EMA_CROSS:GZ,TF_EMA_CROSS,SHORT,2026-08-11|TF_EMA_CROSS:GZ|GZU6|TF_EMA_CROSS|-1|119,2026-08-11 00:00:00+00:00,2026-09-04 00:00:00+00:00,2026-08-11,9488.0,9486.0,9141.0,9143.0,17,365.46183079240114,10583.0,10583.0,18797.630999999998,5899.0,79.17325,17.0,51.0,5751.82675,5751.82675,0.30598678897356807,0.31381613991678,SIGNAL_EXIT,17,0.09224566648850593,1.1358878147996416,False
TF_EMA_CROSS:SR,SRU6,TF_EMA_CROSS:SR,TF_EMA_CROSS,SHORT,2026-08-19|TF_EMA_CROSS:SR|SRU6|TF_EMA_CROSS|-1|124,2026-08-19 00:00:00+00:00,2026-09-07 00:00:00+00:00,2026-08-19,28149.0,28147.0,28219.0,28221.0,9,643.7634301770748,30079.0,30079.0,17550.6615,-630.0,126.828,9.0,27.0,-792.828,-792.828,-0.04517368191506628,-0.03589608289123462,SIGNAL_EXIT,12,0.10768824867370384,0.6876663879592232,False
TF_EMA_CROSS:RN,RNU6,TF_EMA_CROSS:RN,TF_EMA_CROSS,SHORT,2026-08-18|TF_EMA_CROSS:RN|RNU6|TF_EMA_CROSS|-1|123,2026-08-18 00:00:00+00:00,2026-09-08 00:00:00+00:00,2026-08-18,31719.0,31717.0,33605.0,33607.0,4,1552.0969723193375,36374.0,36374.0,18707.434,-7544.0,65.324,4.0,12.0,-7625.324,-7625.324,-0.4076092958553268,-0.4032621470159937,SIGNAL_EXIT,14,0.503115499431937,0.2454639155749527,False
TF_EMA_CROSS:RI,RIU6,TF_EMA_CROSS:RI,TF_EMA_CROSS,SHORT,2026-08-14|TF_EMA_CROSS:RI|RIU6|TF_EMA_CROSS|-1|122,2026-08-14 00:00:00+00:00,2026-09-08 00:00:00+00:00,2026-08-14,83790.0,83770.0,82980.0,83000.0,1,2950.3864527833052,92630.0,92630.0,15184.34010489,1375.47234,70.798617945,16.98114,50.94342,1236.749162055,1236.749162055,0.08144898978235574,0.09058492700364633,SIGNAL_EXIT,16,0.08051993511435228,0.8890742835543065,False
TF_EMA_CROSS:Si,SiU6,TF_EMA_CROSS:Si,TF_EMA_CROSS,LONG,2026-07-22|TF_EMA_CROSS:Si|SiU6|TF_EMA_CROSS|1|107,2026-07-22 00:00:00+00:00,2026-09-14 00:00:00+00:00,2026-07-22,79549.0,79551.0,84197.0,84195.0,4,1400.3513503876363,75349.0,75349.0,16983.102,18592.0,163.746,4.0,12.0,18412.254,18412.254,1.084151411208624,1.0947352256378136,SIGNAL_EXIT,37,0.24754017257860197,1.8877587851736393,False
TF_EMA_CROSS:MX,MXU6,TF_EMA_CROSS:MX,TF_EMA_CROSS,LONG,2026-09-09|TF_EMA_CROSS:MX|MXU6|TF_EMA_CROSS|1|128,2026-09-09 00:00:00+00:00,2026-09-15 00:00:00+00:00,2026-09-09,228100.0,228150.0,233350.0,233300.0,1,6416.260588530919,208900.0,208900.0,19464.075,5250.0,115.36250000000001,25.0,75.0,5034.6375,5034.6375,0.25866307543512856,0.26972769063004537,ROLL,4,0.11688199927301965,0.5445930515578058,False
TF_EMA_CROSS:RN,RNU6,TF_EMA_CROSS:RN,TF_EMA_CROSS,LONG,2026-09-09|TF_EMA_CROSS:RN|RNU6|TF_EMA_CROSS|1|129,2026-09-09 00:00:00+00:00,2026-09-15 00:00:00+00:00,2026-09-09,33460.0,33462.0,37312.0,37310.0,5,1143.1683819034004,30032.0,30032.0,17253.655000000002,19260.0,88.465,5.0,15.0,19151.535,19151.535,1.109998722009916,1.1162852160889967,ROLL,4,0.07592594148891929,1.4759191603170456,False
